timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g,altitude_ms_rate,airspeed_ms_rate,motor_max_temp,motor_temp_spread,motor_temp_zscore,vibration_zscore,phase,fault_flag,fault_reason
2.3,FLT_005,4.12,0.92,8.0,0.048,359.414,54.05,53.66,54.05,53.92,52.081,99.9,0.3297,-3.099999999999996,0.40000000000000036,54.05,0.39000000000000057,-2.061428092573324,0.6236669934656212,landing,False,
2.4,FLT_005,5.32,0.96,8.0,-1.168,359.442,52.76,54.7,54.5,55.78,51.902,99.6,0.281,12.000000000000002,0.39999999999999925,55.78,3.020000000000003,-0.15043708611869092,-0.2516960436225777,landing,False,
2.5,FLT_005,5.74,1.0,8.0,2.091,359.47,55.79,55.26,55.13,56.44,52.052,99.8,0.2901,4.199999999999999,0.40000000000000036,56.44,1.3099999999999952,0.5776437520917719,-0.08225129743206888,landing,False,
2.6,FLT_005,5.84,1.04,8.0,-0.94,359.309,54.58,56.82,53.06,54.69,52.099,99.5,0.2833,0.9999999999999964,0.40000000000000036,56.82,3.759999999999998,0.9741426419356154,-0.20630875343364505,landing,False,
2.7,FLT_005,5.63,1.08,8.0,-0.504,359.241,53.25,55.62,55.59,55.91,51.955,99.9,0.2761,-2.0999999999999996,0.40000000000000036,55.91,2.6599999999999966,-0.06356217403092583,-0.3377000947282633,landing,False,
2.8,FLT_005,6.18,1.12,8.0,4.479,359.368,56.13,53.87,55.37,55.54,52.068,99.4,0.2919,5.499999999999998,0.40000000000000036,56.13,2.260000000000005,0.18899849946957117,-0.0290392012064371,landing,False,
2.9,FLT_005,4.91,1.16,8.0,-0.847,359.376,54.0,55.56,52.82,54.56,51.972,99.9,0.2321,-12.699999999999996,0.39999999999999813,55.56,2.740000000000002,-0.4759477010822347,-1.167562209817751,landing,False,
3.0,FLT_005,6.8,1.2,8.0,1.986,359.531,53.5,53.89,54.63,55.18,51.947,99.6,0.2201,18.9,0.40000000000000036,55.18,1.6799999999999997,-0.9042445618643477,-1.3387444147838328,landing,False,
3.1,FLT_005,6.34,1.24,8.0,-0.402,359.321,54.09,55.45,53.51,54.74,52.103,100.0,0.2671,-4.6,0.40000000000000036,55.45,1.9400000000000048,-0.5675188457804633,-0.418111241399933,landing,False,
3.2,FLT_005,6.36,1.28,8.0,-2.811,359.37,55.43,55.12,55.37,54.71,51.795,99.8,0.2763,0.20000000000000462,0.40000000000000036,55.43,0.7199999999999989,-0.5799264480271611,-0.23327792201399733,landing,False,
3.3,FLT_005,6.45,1.32,8.0,-0.597,359.51,54.7,54.82,54.99,53.72,51.812,99.4,0.3739,0.8999999999999986,0.40000000000000036,54.99,1.2700000000000031,-1.0841874493275623,1.6216101713679087,landing,False,
3.4,FLT_005,7.0,1.36,8.0,0.418,359.455,55.09,55.08,55.5,54.49,51.913,99.4,0.3269,5.499999999999998,0.40000000000000036,55.5,1.009999999999998,-0.4515863675097888,0.6927816765143666,landing,False,
3.5,FLT_005,6.52,1.4,8.0,3.012,359.49,54.35,55.24,54.62,54.32,51.832,99.6,0.3509,-4.800000000000004,0.39999999999999813,55.24,0.9200000000000017,-0.7569284689051905,1.1256355156388773,landing,False,
3.6,FLT_005,6.94,1.44,8.0,-2.463,359.497,54.4,52.81,54.94,54.64,51.726,99.7,0.2959,4.200000000000008,0.40000000000000036,54.94,2.1299999999999955,-1.0967715610899595,0.052177909361352894,landing,False,
3.7,FLT_005,7.88,1.48,8.0,1.175,359.511,57.09,55.99,55.87,54.55,51.909,99.9,0.2571,9.399999999999995,0.40000000000000036,57.09,2.5400000000000063,1.5054438204005862,-0.7012551399027642,landing,False,
3.8,FLT_005,6.19,1.52,8.0,2.681,359.334,56.32,54.89,56.01,53.96,52.058,99.3,0.2624,-16.899999999999995,0.40000000000000036,56.32,2.3599999999999994,0.5567683323469705,-0.5854874357848233,landing,False,
3.9,FLT_005,7.61,1.56,8.0,0.561,359.345,55.73,53.99,55.02,55.4,51.963,100.0,0.3327,14.2,0.40000000000000036,55.73,1.7399999999999949,-0.167353710514137,0.8096197187860558,landing,False,
4.0,FLT_005,8.54,1.6,8.0,-1.665,359.463,54.6,54.75,56.28,55.18,51.967,99.1,0.2936,9.299999999999988,0.40000000000000036,56.28,1.6799999999999997,0.510355676659922,0.020482934904067388,landing,False,
4.1,FLT_005,8.5,1.64,8.0,-3.755,359.374,53.12,55.95,55.54,55.04,52.045,98.9,0.2914,-0.3999999999999915,0.39999999999999813,55.95,2.8300000000000054,0.09401365301225184,-0.024183829404037245,landing,False,
4.2,FLT_005,8.85,1.68,8.0,0.792,359.416,55.09,55.46,54.59,56.75,51.967,99.5,0.31,3.4999999999999964,0.40000000000000036,56.75,2.1599999999999966,1.0844094353876974,0.3559228082304159,landing,False,
4.3,FLT_005,8.94,1.72,8.0,3.518,359.433,55.71,52.76,55.58,56.23,51.867,99.3,0.2596,0.8999999999999986,0.40000000000000036,56.23,3.469999999999999,0.4181157043993152,-0.6860362341484679,landing,False,
4.4,FLT_005,9.1,1.76,8.0,-1.609,359.4,55.76,56.44,55.65,56.57,51.999,99.6,0.278,1.6000000000000014,0.40000000000000036,56.57,0.9200000000000017,0.8380559769623169,-0.2954495488014874,landing,False,
4.5,FLT_005,9.16,1.8,8.0,1.724,359.459,54.46,50.75,55.07,57.11,51.943,99.9,0.2755,0.600000000000005,0.40000000000000036,57.11,6.359999999999999,1.4785769029628553,-0.3443983018222897,landing,False,
4.6,FLT_005,9.21,1.84,8.0,-0.304,359.55,56.12,54.49,56.22,56.76,51.89,99.1,0.3653,0.5000000000000071,0.40000000000000036,56.76,2.269999999999996,1.0119220936309472,1.5256936299047783,landing,False,
4.7,FLT_005,9.38,1.88,8.0,0.827,359.668,53.69,56.62,53.2,55.17,51.788,99.3,0.2417,1.6999999999999993,0.39999999999999813,56.62,3.4199999999999946,0.8197618325023996,-1.0622190640862497,landing,False,
4.8,FLT_005,9.43,1.92,8.0,1.445,359.595,55.21,54.23,54.79,55.36,51.927,99.9,0.3761,0.49999999999998934,0.40000000000000036,55.36,1.1300000000000026,-0.7709165349187568,1.7009575597240074,landing,False,
4.9,FLT_005,10.13,1.96,8.0,-0.409,359.678,54.51,56.09,54.0,54.5,51.848,99.4,0.2505,7.000000000000011,0.40000000000000036,56.09,2.0900000000000034,0.16031780836564496,-0.8776419262302744,landing,False,
5.0,FLT_005,10.33,2.0,8.0,-2.513,359.555,55.16,54.69,54.27,56.09,51.976,99.0,0.3015,1.999999999999993,0.40000000000000036,56.09,1.8200000000000003,0.15386810683268526,0.18431905617469427,landing,False,
5.1,FLT_005,10.56,2.04,8.0,-2.466,359.55,55.85,52.78,54.86,55.23,51.908,99.5,0.2958,2.3000000000000043,0.40000000000000036,55.85,3.0700000000000003,-0.13680520836033505,0.059489979856062,landing,False,
5.2,FLT_005,9.94,2.08,8.0,-2.77,359.423,55.04,53.52,54.94,54.68,52.045,98.9,0.2612,-6.20000000000001,0.40000000000000036,55.04,1.519999999999996,-1.1503024280426855,-0.7532249844647755,landing,False,
5.3,FLT_005,10.41,2.12,8.0,-4.439,359.366,55.82,53.46,53.98,53.28,51.875,99.1,0.3014,4.700000000000006,0.40000000000000036,55.82,2.539999999999999,-0.13540122485432676,0.21033766972712442,landing,False,
5.4,FLT_005,10.69,2.16,8.0,3.236,359.514,55.31,54.74,54.63,54.8,51.98,99.0,0.3895,2.7999999999999936,0.40000000000000036,55.31,0.6799999999999997,-0.8084523006169378,2.2044076820094105,landing,False,
5.5,FLT_005,10.82,2.2,8.0,2.97,359.392,56.27,55.65,52.6,55.46,51.678,99.6,0.3189,1.3000000000000078,0.40000000000000036,56.27,3.6700000000000017,0.4308325827035308,0.5672097890005212,landing,False,
5.6,FLT_005,11.57,2.24,8.0,-2.418,359.398,55.02,55.29,55.78,55.48,51.775,99.5,0.2708,7.5,0.40000000000000036,55.78,0.759999999999998,-0.21078858173526419,-0.5157791809055934,landing,False,
5.7,FLT_005,10.86,2.28,8.0,0.883,359.404,53.58,55.4,54.59,55.09,52.005,99.4,0.3289,-7.1000000000000085,0.3999999999999959,55.4,1.8200000000000003,-0.6743439891265411,0.8382406239662462,landing,False,
5.8,FLT_005,12.17,2.32,8.0,1.337,359.58,55.1,54.38,53.97,54.61,51.796,99.7,0.2924,13.100000000000005,0.40000000000000036,55.1,1.1300000000000026,-1.0352758686565815,-0.04361294480627097,landing,False,
5.9,FLT_005,11.85,2.36,8.0,0.942,359.4,56.39,53.4,56.83,55.08,51.815,98.9,0.347,-3.200000000000003,0.40000000000000036,56.83,3.4299999999999997,1.1539172872784598,1.2107904601451913,landing,False,
6.0,FLT_005,12.02,2.4,8.0,-0.487,359.299,55.83,54.77,54.62,56.57,51.974,98.7,0.2378,1.6999999999999993,0.40000000000000036,56.57,1.9500000000000028,0.8303542721203019,-1.3089611061465551,landing,False,
6.1,FLT_005,11.85,2.44,8.0,1.849,359.266,55.36,52.79,55.77,55.4,51.789,99.4,0.3109,-1.6999999999999993,0.40000000000000036,55.77,2.980000000000004,-0.17094194913979735,0.3791413801434286,landing,False,
6.2,FLT_005,12.19,2.48,8.0,-0.764,359.294,55.18,54.9,53.76,55.57,51.969,98.4,0.3244,3.3999999999999986,0.40000000000000036,55.57,1.8100000000000023,-0.4423492656478436,0.6874797488997625,landing,False,
6.3,FLT_005,12.61,2.52,8.0,1.315,359.301,54.16,54.96,54.13,56.51,51.796,98.8,0.3549,4.199999999999999,0.40000000000000036,56.51,2.3799999999999955,0.7593044702251504,1.3387549902466447,landing,False,
6.4,FLT_005,12.91,2.56,8.0,3.164,359.275,53.88,55.06,57.65,54.44,51.887,99.1,0.3374,3.000000000000007,0.40000000000000036,57.65,3.769999999999996,2.1143533200397755,1.0158113002075053,landing,False,
6.5,FLT_005,13.19,2.6,8.0,-0.649,359.158,52.07,57.22,53.87,55.05,51.881,99.4,0.3122,2.7999999999999936,0.40000000000000036,57.22,5.149999999999999,1.503128035315747,0.36905366556962776,landing,False,
6.6,FLT_005,12.97,2.64,8.0,-2.883,359.076,54.4,56.46,54.4,55.91,51.982,98.9,0.2931,-2.1999999999999886,0.40000000000000036,56.46,2.0600000000000023,0.5353218228703845,-0.11367411151226237,landing,False,
6.7,FLT_005,13.0,2.68,8.0,4.343,359.18,53.58,54.98,54.41,54.49,52.006,99.6,0.3022,0.2999999999999936,0.40000000000000036,54.98,1.3999999999999986,-1.3871166639307475,0.09213173778329775,landing,False,
6.8,FLT_005,13.79,2.72,8.0,1.021,359.162,55.29,53.93,54.1,55.38,51.747,98.6,0.305,7.8999999999999915,0.40000000000000036,55.38,1.4500000000000028,-0.7912526417038039,0.14019260012349521,landing,False,
6.9,FLT_005,14.89,2.76,8.0,0.949,359.156,56.1,53.9,54.73,53.69,51.833,98.8,0.2966,11.000000000000014,0.3999999999999959,56.1,2.4100000000000037,0.2158749246128658,-0.059257836232346275,landing,False,
7.0,FLT_005,13.58,2.8,8.0,-0.202,359.175,53.35,54.97,55.97,54.8,51.715,99.0,0.2409,-13.100000000000005,0.40000000000000036,55.97,2.6199999999999974,0.01896758238939398,-1.475593725354536,landing,False,
7.1,FLT_005,14.16,2.84,8.0,-0.527,359.378,54.49,55.21,54.69,54.6,51.882,99.0,0.3416,5.800000000000001,0.40000000000000036,55.21,0.7199999999999989,-1.0177502787327402,1.0931162452223382,landing,False,
7.2,FLT_005,14.45,2.88,8.0,1.87,359.417,55.14,55.22,54.92,55.62,51.946,99.0,0.326,2.8999999999999915,0.40000000000000036,55.62,0.6999999999999957,-0.44284994750557505,0.6713170100275513,landing,False,
7.3,FLT_005,14.79,2.92,8.0,-2.225,359.504,54.88,54.26,54.19,54.53,51.797,98.6,0.344,3.3999999999999986,0.40000000000000036,54.88,0.6900000000000048,-1.5847046119757657,1.1138544522382268,landing,False,
7.4,FLT_005,14.33,2.96,8.0,-1.171,359.602,54.08,54.63,54.94,53.44,52.015,99.3,0.3144,-4.599999999999991,0.40000000000000036,54.94,1.5,-1.4400489534012932,0.3501248078317108,landing,False,
7.5,FLT_005,15.5,3.0,8.0,1.174,359.753,55.0,56.46,53.64,54.03,51.712,98.8,0.3491,11.7,0.40000000000000036,56.46,2.8200000000000003,0.7580290957237439,1.1806107309343856,landing,False,
7.6,FLT_005,16.57,3.04,8.0,-1.997,359.596,54.73,55.82,54.94,54.79,51.854,98.8,0.214,10.700000000000003,0.40000000000000036,55.82,1.0900000000000034,-0.14092439028832157,-2.0590296910451027,landing,False,
7.7,FLT_005,15.33,3.08,8.0,-0.441,359.568,55.03,54.21,53.7,55.28,51.903,98.4,0.1916,-12.400000000000002,0.40000000000000036,55.28,1.5799999999999983,-0.9088263278148053,-2.4028969639409645,landing,False,
7.8,FLT_005,15.63,3.12,8.0,1.061,359.589,54.16,55.86,54.04,55.92,52.006,98.6,0.2464,3.000000000000007,0.40000000000000036,55.92,1.8800000000000026,0.030659406595213653,-1.1370548359469181,landing,False,
7.9,FLT_005,15.11,3.16,8.0,0.928,359.647,55.68,57.17,54.11,55.22,51.949,98.8,0.3158,-5.2000000000000135,0.40000000000000036,57.17,3.0600000000000023,1.7541846932502216,0.3706382848287645,landing,False,
8.0,FLT_005,16.32,3.2,8.0,0.933,359.668,54.77,55.43,56.12,55.8,51.947,98.8,0.2798,12.100000000000009,0.40000000000000036,56.12,1.3499999999999943,0.24346291129301467,-0.4860733260470651,landing,False,
8.1,FLT_005,16.3,3.24,8.0,-2.032,359.882,54.17,54.87,53.54,57.19,51.896,98.9,0.368,-0.19999999999999574,0.40000000000000036,57.19,3.6499999999999986,1.6833215040396425,1.5005033022059284,landing,False,
8.2,FLT_005,15.1,3.28,8.0,-3.84,359.747,54.42,54.24,55.71,54.6,51.835,98.6,0.3079,-12.00000000000001,0.3999999999999959,55.71,1.4699999999999989,-0.39347501321970446,0.10694062759840095,landing,False,
8.3,FLT_005,16.45,3.32,8.0,0.631,359.603,56.26,55.68,53.78,54.9,51.956,98.4,0.3602,13.499999999999996,0.40000000000000036,56.26,2.479999999999997,0.3494873525156759,1.3308056031695952,landing,False,
8.4,FLT_005,17.46,3.36,8.0,-1.076,359.651,53.09,56.85,54.94,54.37,51.804,98.9,0.3267,10.100000000000016,0.40000000000000036,56.85,3.759999999999998,1.1458434694386699,0.5517402350008366,landing,False,
8.5,FLT_005,18.01,3.4,8.0,-2.902,359.904,55.84,53.26,54.85,56.44,51.82,99.1,0.3029,5.500000000000007,0.40000000000000036,56.44,3.1799999999999997,0.5354745348442912,0.020739252722430816,landing,False,
8.6,FLT_005,17.2,3.44,8.0,1.026,359.825,55.71,56.67,55.41,56.01,51.749,98.9,0.3805,-8.100000000000023,0.40000000000000036,56.67,1.2600000000000051,0.8329099047575982,1.7513188859402067,landing,False,
8.7,FLT_005,18.17,3.48,8.0,3.977,359.992,54.42,54.93,53.57,55.06,51.855,99.0,0.2849,9.700000000000024,0.40000000000000036,55.06,1.490000000000002,-1.4652208574759285,-0.4460943191815245,landing,False,
8.8,FLT_005,17.92,3.52,8.0,2.659,0.048,54.2,56.08,55.46,55.37,51.877,98.3,0.2794,-2.5,0.40000000000000036,56.08,1.8799999999999955,0.03518954212154524,-0.5842218766177997,landing,False,
8.9,FLT_005,17.79,3.56,8.0,2.669,0.146,54.87,54.3,55.05,55.63,51.813,99.3,0.3255,-1.3000000000000256,0.40000000000000036,55.63,1.3300000000000054,-0.6206615856200363,0.48847935956074695,landing,False,
9.0,FLT_005,18.57,3.6,8.0,-3.094,0.093,55.25,54.21,53.99,55.42,51.684,98.2,0.2902,7.800000000000011,0.40000000000000036,55.42,1.4299999999999997,-0.8963242305933061,-0.32949250013378334,landing,False,
9.1,FLT_005,18.27,3.64,8.0,-1.6,0.081,53.7,55.39,53.44,56.33,51.911,97.9,0.2784,-3.000000000000007,0.40000000000000036,56.33,2.8900000000000006,0.4143555443626851,-0.5956920523467603,landing,False,
9.2,FLT_005,17.97,3.68,8.0,2.43,0.096,55.33,54.93,55.75,55.62,51.901,99.0,0.3209,-3.000000000000007,0.40000000000000036,55.75,0.8200000000000003,-0.4018454105783415,0.38246754738409244,landing,False,
9.3,FLT_005,19.18,3.72,8.0,1.484,0.058,54.48,54.94,55.94,54.94,51.783,98.7,0.3628,12.100000000000009,0.40000000000000036,55.94,1.4600000000000009,-0.11519875041833107,1.2948483995977575,landing,False,
9.4,FLT_005,18.76,3.76,8.0,-2.483,0.091,54.7,54.87,54.31,55.87,51.668,98.3,0.2786,-4.1999999999999815,0.3999999999999959,55.87,1.5599999999999952,-0.19854802676495645,-0.6392497263362671,landing,False,
9.5,FLT_005,18.95,3.8,8.0,0.383,0.082,56.17,55.07,55.64,54.34,51.812,98.9,0.3152,1.8999999999999773,0.40000000000000036,56.17,1.8299999999999983,0.2793352030784388,0.18411270518764972,landing,False,
9.6,FLT_005,18.91,3.84,8.0,-4.829,0.007,54.26,55.57,53.0,53.57,51.685,98.8,0.1979,-0.3999999999999915,0.40000000000000036,55.57,2.5700000000000003,-0.600907328287529,-2.346129600890487,landing,False,
9.7,FLT_005,20.14,3.88,8.0,-4.693,0.007,53.44,56.54,53.27,55.82,51.852,98.8,0.256,12.300000000000004,0.40000000000000036,56.54,3.269999999999996,0.8906012441230858,-1.074739845407754,landing,False,
9.8,FLT_005,19.19,3.92,8.0,-0.845,0.122,57.0,52.56,54.48,55.92,51.75,98.5,0.3208,-9.499999999999993,0.40000000000000036,57.0,4.439999999999998,1.5227689744527806,0.4063313326262235,landing,False,
9.9,FLT_005,19.69,3.96,8.0,0.725,359.935,53.65,55.64,55.16,53.12,51.881,98.3,0.248,5.0,0.40000000000000036,55.64,2.520000000000003,-0.5192493586990532,-1.2578093692717598,landing,False,
10.0,FLT_005,19.34,4.0,8.0,-0.715,359.896,55.17,54.53,55.4,56.32,51.865,98.7,0.2325,-3.500000000000014,0.40000000000000036,56.32,1.7899999999999991,0.49847584180758575,-1.541120422188892,landing,False,
10.1,FLT_005,19.2,4.04,8.0,-1.389,359.692,55.3,56.5,55.5,54.62,51.79,99.1,0.2537,-1.4000000000000057,0.40000000000000036,56.5,1.8800000000000026,0.745804503891243,-1.0380458622405573,landing,False,
10.2,FLT_005,19.7,4.08,8.0,1.279,359.607,57.27,54.26,55.6,55.64,51.804,98.4,0.3243,5.0,0.40000000000000036,57.27,3.010000000000005,1.8077519181674926,0.4933096802944323,landing,False,
10.3,FLT_005,20.99,4.12,8.0,-2.672,359.49,55.13,56.89,55.83,55.55,51.855,98.7,0.3709,12.899999999999991,0.40000000000000036,56.89,1.759999999999998,1.1978328691548596,1.4618382106951102,landing,False,
10.4,FLT_005,21.57,4.16,8.0,4.176,359.451,54.55,57.09,55.16,57.31,51.93,98.4,0.2937,5.8000000000000185,0.40000000000000036,57.31,2.760000000000005,1.7186700072487089,-0.17588118588116347,landing,False,
10.5,FLT_005,20.99,4.2,8.0,-3.31,359.678,54.37,55.0,56.68,54.31,51.907,98.5,0.289,-5.8000000000000185,0.40000000000000036,56.68,2.3699999999999974,0.8013362678289775,-0.2683662538647774,landing,False,
10.6,FLT_005,22.09,4.24,8.0,0.496,359.674,54.65,54.01,56.39,54.34,51.89,98.5,0.3149,11.000000000000014,0.40000000000000036,56.39,2.3800000000000026,0.3723150829055804,0.2959443870958382,landing,False,
10.7,FLT_005,21.1,4.28,8.0,-1.903,359.534,54.54,53.98,55.24,54.33,51.748,98.6,0.2827,-9.899999999999984,0.40000000000000036,55.24,1.2600000000000051,-1.2519388136764724,-0.41171771765363574,landing,False,
10.8,FLT_005,21.8,4.32,8.0,0.194,359.537,53.54,52.81,54.55,56.23,51.828,98.8,0.2618,6.999999999999993,0.40000000000000036,56.23,3.4199999999999946,0.11918581668418395,-0.8646977534596936,landing,False,
10.9,FLT_005,22.06,4.36,8.0,-0.077,359.657,55.86,54.98,54.82,54.77,51.825,98.7,0.308,2.59999999999998,0.40000000000000036,55.86,1.0899999999999963,-0.3913033250744532,0.19349742156377808,landing,False,
11.0,FLT_005,22.99,4.4,8.0,0.041,359.615,56.51,55.75,53.81,54.99,51.734,98.0,0.3171,9.299999999999997,0.40000000000000036,56.51,2.6999999999999957,0.5593979642510767,0.3714699217188903,landing,False,
11.1,FLT_005,22.47,4.44,8.0,0.989,359.543,54.15,54.28,55.51,54.33,51.841,98.5,0.2767,-5.199999999999996,0.40000000000000036,55.51,1.3599999999999994,-0.8887165377290164,-0.5476934379144193,landing,False,
11.2,FLT_005,23.22,4.48,8.0,-1.511,359.397,55.18,55.57,54.05,55.43,51.913,98.1,0.3802,7.5,0.40000000000000036,55.57,1.5200000000000031,-0.8015589825414668,1.7650079994212906,landing,False,
11.3,FLT_005,23.03,4.52,8.0,-1.638,359.425,54.91,55.46,53.97,55.49,51.729,98.5,0.3771,-1.8999999999999773,0.3999999999999915,55.49,1.5200000000000031,-0.8838135687158704,1.6613594745767017,landing,False,
11.4,FLT_005,23.09,4.56,8.0,3.762,359.638,55.71,55.84,54.93,54.67,51.817,98.2,0.3225,0.5999999999999872,0.40000000000000036,55.84,1.1700000000000017,-0.34355959716175327,0.462832138128437,landing,False,
11.5,FLT_005,23.45,4.6,8.0,-3.143,359.494,55.13,57.29,55.46,54.65,51.899,98.3,0.1657,3.5999999999999943,0.40000000000000036,57.29,2.6400000000000006,1.859053627960728,-2.7180316049730022,landing,False,
11.6,FLT_005,23.21,4.64,8.0,-0.414,359.717,53.95,54.53,55.54,55.14,51.633,98.8,0.4459,-2.3999999999999844,0.40000000000000036,55.54,1.5899999999999963,-0.7703356693713438,2.710573216339582,landing,False,
11.7,FLT_005,23.78,4.68,8.0,3.209,359.719,55.52,56.05,53.59,55.84,51.804,98.8,0.2397,5.700000000000003,0.40000000000000036,56.05,2.4599999999999937,-0.030555463031560284,-1.1287439392308418,landing,False,
11.8,FLT_005,23.25,4.72,8.0,-4.968,359.689,54.24,55.14,54.97,56.44,51.806,97.9,0.3568,-5.300000000000011,0.40000000000000036,56.44,2.1999999999999957,0.5493237560257843,1.0140164423607512,landing,False,
11.9,FLT_005,24.5,4.76,8.0,0.285,359.695,54.2,53.87,56.24,55.1,51.585,98.8,0.2352,12.5,0.40000000000000036,56.24,2.3700000000000045,0.23017410340681554,-1.1784437186544738,landing,False,
