timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g,altitude_ms_rate,airspeed_ms_rate,motor_max_temp,motor_temp_spread,motor_temp_zscore,vibration_zscore,phase,fault_flag,fault_reason
1.1,FLT_004,2.48,0.44,8.0,2.59,0.488,55.57,56.6,53.42,54.92,52.082,99.3,0.2957,-2.799999999999998,0.3999999999999998,56.6,3.1799999999999997,0.775406489248173,-0.10658063565877535,landing,False,
1.2,FLT_004,2.21,0.48,8.0,0.412,0.354,54.87,56.53,55.56,54.66,52.033,99.8,0.3203,-2.7,0.3999999999999998,56.53,1.8700000000000045,0.6496391944916889,0.3500698015969788,landing,False,
1.3,FLT_004,2.98,0.52,8.0,-3.776,0.285,54.35,56.07,55.21,55.47,51.961,99.6,0.2839,7.7,0.40000000000000036,56.07,1.7199999999999989,0.05287711753015913,-0.36037080971107166,landing,False,
1.4,FLT_004,2.42,0.56,8.0,1.806,0.385,57.71,55.52,55.72,55.63,51.996,100.0,0.2902,-5.6000000000000005,0.40000000000000036,57.71,2.1899999999999977,1.8725654324197667,-0.22280871283250325,landing,False,
1.5,FLT_004,3.49,0.6,8.0,-0.948,0.482,56.48,54.78,55.57,55.18,51.933,100.0,0.2645,10.700000000000003,0.39999999999999925,56.48,1.6999999999999957,0.38899012676546835,-0.734309900677572,landing,False,
1.6,FLT_004,3.23,0.64,8.0,0.22,0.364,55.76,54.61,55.44,54.29,52.034,99.7,0.3589,-2.6000000000000023,0.40000000000000036,55.76,1.4699999999999989,-0.479039623159092,1.2115697540929886,landing,False,
1.7,FLT_004,3.57,0.68,8.0,2.401,0.328,55.7,55.86,54.59,54.64,51.856,99.6,0.3409,3.3999999999999986,0.40000000000000036,55.86,1.269999999999996,-0.3423699121080701,0.7909062231598141,landing,False,
1.8,FLT_004,2.47,0.72,8.0,4.13,0.271,56.18,54.42,54.0,54.77,52.043,99.6,0.2668,-10.999999999999996,0.39999999999999925,56.18,2.1799999999999997,0.07010624776193336,-0.7678485616421716,landing,False,
1.9,FLT_004,3.5,0.76,8.0,-2.391,0.326,54.94,54.73,54.13,53.9,51.946,99.3,0.4546,10.299999999999997,0.40000000000000036,54.94,1.0399999999999991,-1.4508840249695,2.573047386887335,landing,False,
2.0,FLT_004,4.86,0.8,8.0,-1.636,0.284,55.15,56.28,53.24,54.13,52.088,99.5,0.2333,13.600000000000003,0.40000000000000036,56.28,3.039999999999999,0.26595031480228565,-1.2698000912852552,landing,False,
2.1,FLT_004,4.18,0.84,8.0,-0.476,0.278,54.73,55.31,54.89,54.67,51.888,99.5,0.3545,-6.800000000000006,0.39999999999999925,55.31,0.6400000000000006,-0.9662792001151569,0.8115247125799065,landing,False,
2.2,FLT_004,4.88,0.88,8.0,0.331,0.35,54.35,53.16,53.25,53.7,51.947,100.0,0.2824,7.000000000000002,0.40000000000000036,54.35,1.1900000000000048,-1.9724324449018844,-0.44380232506604067,landing,False,
2.3,FLT_004,5.06,0.92,8.0,0.325,0.361,55.95,56.19,54.92,54.51,51.952,99.5,0.335,1.7999999999999972,0.40000000000000036,56.19,1.6799999999999997,0.26264691960847764,0.48518588801204704,landing,False,
2.4,FLT_004,5.47,0.96,8.0,2.464,0.266,55.73,55.92,55.86,55.69,52.058,99.5,0.3755,4.100000000000001,0.39999999999999925,55.92,0.23000000000000398,-0.07162226266696187,1.1631325577324425,landing,False,
2.5,FLT_004,5.53,1.0,8.0,-1.647,0.12,53.39,54.69,52.36,56.27,51.96,99.6,0.2849,0.600000000000005,0.40000000000000036,56.27,3.9100000000000037,0.36487994972408583,-0.4607398834728903,landing,False,
2.6,FLT_004,5.11,1.04,8.0,-1.077,0.197,53.49,54.09,56.75,56.29,51.991,99.6,0.313,-4.199999999999999,0.40000000000000036,56.75,3.259999999999998,0.9499751954166019,0.053455856046902984,landing,False,
2.7,FLT_004,5.55,1.08,8.0,3.59,0.256,56.89,55.88,54.92,55.73,52.13,99.5,0.3711,4.399999999999995,0.40000000000000036,56.89,1.9699999999999989,1.086060549622678,1.0938700935006442,landing,False,
2.8,FLT_004,5.24,1.12,8.0,2.207,0.159,52.38,55.51,54.95,54.79,51.847,99.4,0.3225,-3.099999999999996,0.40000000000000036,55.51,3.1299999999999955,-0.6747744579255881,0.1861821015909399,landing,False,
2.9,FLT_004,5.78,1.16,8.0,0.464,0.08,56.57,55.73,56.75,55.15,51.791,99.9,0.2359,5.4,0.39999999999999813,56.75,1.6000000000000014,0.9096272403812651,-1.3807852246697383,landing,False,
3.0,FLT_004,5.1,1.2,8.0,-2.241,0.228,55.86,55.97,54.07,54.56,52.01,99.2,0.2436,-6.800000000000006,0.40000000000000036,55.97,1.8999999999999986,-0.10611832682209121,-1.1880876185046458,landing,False,
3.1,FLT_004,5.39,1.24,8.0,1.622,0.169,52.59,53.72,54.2,55.5,51.873,99.2,0.3133,2.9000000000000004,0.40000000000000036,55.5,2.9099999999999966,-0.7123517187358279,0.09697048570617306,landing,False,
3.2,FLT_004,6.11,1.28,8.0,-5.046,0.253,55.56,55.79,52.27,55.38,52.067,99.6,0.251,7.200000000000006,0.40000000000000036,55.79,3.519999999999996,-0.31930566822334333,-1.0375074344635342,landing,False,
3.3,FLT_004,6.68,1.32,8.0,-2.162,0.173,54.48,55.37,56.08,54.36,51.931,99.4,0.3037,5.699999999999994,0.40000000000000036,56.08,1.7199999999999989,0.07290193810464664,-0.04983623845672177,landing,False,
3.4,FLT_004,6.85,1.36,8.0,0.219,0.029,54.8,55.55,55.05,54.06,51.907,99.7,0.3806,1.6999999999999993,0.40000000000000036,55.55,1.4899999999999949,-0.6436793246631743,1.353672096120853,landing,False,
3.5,FLT_004,6.87,1.4,8.0,0.359,0.028,56.76,54.21,53.1,56.32,52.025,99.6,0.3561,0.20000000000000462,0.39999999999999813,56.76,3.6599999999999966,1.0074933020575219,0.871996378346778,landing,False,
3.6,FLT_004,6.41,1.44,8.0,-1.277,359.873,54.44,55.33,54.61,54.38,51.964,99.9,0.4099,-4.6,0.40000000000000036,55.33,0.9499999999999957,-0.9519343091771946,1.7740775811010165,landing,False,
3.7,FLT_004,6.95,1.48,8.0,-0.434,359.856,55.61,53.94,54.76,54.81,51.991,99.5,0.2768,5.4,0.40000000000000036,55.61,1.6700000000000017,-0.5532805085661553,-0.6375817704929602,landing,False,
3.8,FLT_004,7.95,1.52,8.0,-2.39,359.868,54.45,55.64,54.95,56.39,52.032,98.9,0.2649,10.0,0.40000000000000036,56.39,1.9399999999999977,0.5318947329355226,-0.8372256398068182,landing,False,
3.9,FLT_004,8.62,1.56,8.0,-1.378,359.802,56.74,54.53,54.55,56.53,51.87,99.3,0.3341,6.69999999999999,0.40000000000000036,56.74,2.210000000000001,1.001419097177285,0.43139300054752694,landing,False,
4.0,FLT_004,7.95,1.6,8.0,-0.447,359.784,55.0,54.16,55.49,52.92,51.857,98.8,0.2864,-6.69999999999999,0.40000000000000036,55.49,2.5700000000000003,-0.753153446372084,-0.4501723744871106,landing,False,
4.1,FLT_004,7.42,1.64,8.0,0.275,359.869,55.31,53.57,55.01,54.64,51.826,99.6,0.2312,-5.3000000000000025,0.39999999999999813,55.31,1.740000000000002,-0.9853311906520844,-1.4328050766100136,landing,False,
4.2,FLT_004,9.42,1.68,8.0,-1.948,359.944,55.03,55.04,55.66,55.42,51.862,99.7,0.2582,20.0,0.40000000000000036,55.66,0.6299999999999955,-0.4803254361606054,-0.911990392183276,landing,False,
4.3,FLT_004,8.28,1.72,8.0,-1.599,359.882,54.15,56.09,54.83,56.61,51.902,99.4,0.3031,-11.400000000000006,0.40000000000000036,56.61,2.460000000000001,0.8664462375916205,-0.07682266360773722,landing,False,
4.4,FLT_004,9.17,1.76,8.0,-2.062,359.708,56.07,54.88,56.09,53.7,51.93,99.4,0.3233,8.900000000000006,0.40000000000000036,56.09,2.3900000000000006,0.11621072718927,0.2993128942857484,landing,False,
4.5,FLT_004,9.11,1.8,8.0,-1.449,359.762,54.54,54.32,54.13,54.04,51.873,99.7,0.3425,-0.600000000000005,0.40000000000000036,54.54,0.5,-2.018346985804529,0.653768163655143,landing,False,
4.6,FLT_004,9.47,1.84,8.0,-1.192,359.792,57.39,55.72,55.42,55.48,51.918,98.8,0.2845,3.600000000000012,0.40000000000000036,57.39,1.9699999999999989,1.8817312429516329,-0.44933029496901533,landing,False,
4.7,FLT_004,9.11,1.88,8.0,-2.023,359.99,57.42,53.77,53.24,55.28,51.937,98.9,0.3123,-3.600000000000012,0.39999999999999813,57.42,4.18,1.8321721592662086,0.08593279575916289,landing,False,
4.8,FLT_004,9.44,1.92,8.0,-4.17,359.854,54.69,54.28,54.26,54.13,51.906,99.4,0.3163,3.3000000000000007,0.40000000000000036,54.69,0.5599999999999952,-1.7123688447064083,0.16221448679688047,landing,False,
4.9,FLT_004,9.84,1.96,8.0,-1.122,359.891,54.1,55.3,55.83,53.82,51.883,99.2,0.2782,4.0000000000000036,0.40000000000000036,55.83,2.009999999999998,-0.23130354669566322,-0.580292721564093,landing,False,
5.0,FLT_004,9.52,2.0,8.0,-0.294,359.745,54.25,56.52,53.51,54.61,52.004,99.3,0.2578,-3.200000000000003,0.40000000000000036,56.52,3.010000000000005,0.7003070417909255,-0.9782545380479516,landing,False,
5.1,FLT_004,10.6,2.04,8.0,-1.557,359.832,54.27,55.31,54.03,55.32,51.973,99.2,0.2829,10.8,0.40000000000000036,55.32,1.2899999999999991,-0.8635716552420685,-0.453946642672777,landing,False,
5.2,FLT_004,10.45,2.08,8.0,0.27,359.82,55.52,54.46,55.32,54.51,51.851,99.2,0.3296,-1.5000000000000036,0.40000000000000036,55.52,1.0600000000000023,-0.5853339448732993,0.4897920062444723,landing,False,
5.3,FLT_004,11.04,2.12,8.0,-0.314,359.834,55.18,55.03,55.41,53.74,51.842,99.4,0.3423,5.899999999999999,0.40000000000000036,55.41,1.6699999999999946,-0.7018832334548781,0.7149141720827575,landing,False,
5.4,FLT_004,10.71,2.16,8.0,1.871,0.003,55.35,55.59,55.37,54.69,51.769,98.7,0.3052,-3.299999999999983,0.40000000000000036,55.59,0.9000000000000057,-0.47558588719218137,-0.06653911703766208,landing,False,
5.5,FLT_004,11.18,2.2,8.0,2.638,359.977,53.92,53.67,55.29,54.1,51.91,99.3,0.3387,4.699999999999989,0.40000000000000036,55.29,1.6199999999999974,-0.8514518270514921,0.6548007319398798,landing,False,
5.6,FLT_004,11.11,2.24,8.0,-1.142,359.934,56.45,56.61,54.25,54.55,51.872,99.1,0.1811,-0.7000000000000028,0.40000000000000036,56.61,2.3599999999999994,0.8946693830320183,-2.452049099350414,landing,False,
5.7,FLT_004,11.3,2.28,8.0,-3.18,359.903,55.72,54.74,55.38,56.02,51.884,99.3,0.2525,1.9000000000000128,0.3999999999999959,56.02,1.2800000000000011,0.057956671059809416,-1.00396910504816,landing,False,
5.8,FLT_004,10.9,2.32,8.0,-0.166,359.949,53.71,54.38,53.73,55.44,51.831,99.5,0.3109,-4.0000000000000036,0.40000000000000036,55.44,1.7299999999999969,-0.7254558411591274,0.14086936060120436,landing,False,
5.9,FLT_004,12.17,2.36,8.0,2.141,359.906,54.45,55.67,53.62,53.59,51.995,99.5,0.3581,12.699999999999996,0.40000000000000036,55.67,2.0799999999999983,-0.41531206224180467,1.043869388015968,landing,False,
6.0,FLT_004,11.94,2.4,8.0,2.67,359.845,56.35,56.05,55.18,54.67,51.88,99.6,0.3302,-2.3000000000000043,0.40000000000000036,56.35,1.6799999999999997,0.5235642950554006,0.46727440316050334,landing,False,
6.1,FLT_004,12.86,2.44,8.0,-1.603,359.826,55.41,54.97,54.33,55.68,51.867,99.5,0.3905,9.2,0.40000000000000036,55.68,1.3500000000000014,-0.3930810884514926,1.5936972874173463,landing,False,
6.2,FLT_004,12.71,2.48,8.0,-3.801,359.885,54.29,55.22,54.29,54.75,51.824,99.2,0.3561,-1.4999999999999858,0.40000000000000036,55.22,0.9299999999999997,-1.0018293560773026,0.9017805613808746,landing,False,
6.3,FLT_004,12.05,2.52,8.0,-0.358,359.847,54.77,55.17,54.64,53.77,51.859,99.3,0.2296,-6.600000000000001,0.40000000000000036,55.17,1.3999999999999986,-1.0354943607975722,-1.4919860656610768,landing,False,
6.4,FLT_004,12.04,2.56,8.0,2.257,359.861,55.54,55.03,55.25,55.75,51.991,99.1,0.337,-0.10000000000001563,0.40000000000000036,55.75,0.7199999999999989,-0.18640445949129592,0.5231923896755073,landing,False,
6.5,FLT_004,13.37,2.6,8.0,0.526,359.915,56.09,55.16,55.95,56.9,51.713,98.5,0.2522,13.3,0.40000000000000036,56.9,1.740000000000002,1.4930905504181204,-1.0704750311192224,landing,False,
6.6,FLT_004,13.28,2.64,8.0,-0.62,359.949,54.51,55.15,56.06,55.72,52.045,99.1,0.2472,-0.8999999999999986,0.40000000000000036,56.06,1.5500000000000043,0.2504838612086645,-1.1181042408724555,landing,False,
6.7,FLT_004,13.48,2.68,8.0,-0.8,359.956,52.59,56.25,53.78,55.65,51.886,98.2,0.232,2.0000000000000107,0.40000000000000036,56.25,3.6599999999999966,0.5165682280586438,-1.3421235328377412,landing,False,
6.8,FLT_004,14.72,2.72,8.0,1.765,359.922,55.7,54.89,56.07,55.15,51.862,99.0,0.2993,12.400000000000002,0.40000000000000036,56.07,1.1799999999999997,0.25651698632938025,-0.11170390853854419,landing,False,
6.9,FLT_004,14.1,2.76,8.0,-2.487,359.972,56.07,55.23,54.6,53.98,51.888,99.1,0.2848,-6.20000000000001,0.3999999999999959,56.07,2.0900000000000034,0.2279686117685126,-0.3463065909485176,landing,False,
7.0,FLT_004,14.5,2.8,8.0,-1.782,0.044,56.46,53.77,53.51,55.63,51.879,98.8,0.267,4.0000000000000036,0.40000000000000036,56.46,2.950000000000003,0.8029991024092458,-0.7307518690916411,landing,False,
7.1,FLT_004,14.46,2.84,8.0,0.645,359.933,55.08,54.31,55.45,56.41,51.808,99.1,0.3176,-0.3999999999999915,0.40000000000000036,56.41,2.0999999999999943,0.6982122447743576,0.32669420249222036,landing,False,
7.2,FLT_004,14.82,2.88,8.0,-2.73,0.012,55.19,53.33,55.76,53.91,51.81,98.9,0.3183,3.5999999999999943,0.40000000000000036,55.76,2.4299999999999997,-0.3363402149441667,0.32651306488140047,landing,False,
7.3,FLT_004,14.22,2.92,8.0,2.604,359.977,55.58,54.83,57.09,55.68,51.903,98.5,0.2865,-5.9999999999999964,0.40000000000000036,57.09,2.260000000000005,1.6997191445786668,-0.31484586567743966,landing,False,
7.4,FLT_004,14.52,2.96,8.0,-0.734,359.808,55.0,53.89,56.25,55.76,51.781,98.7,0.2864,2.9999999999999893,0.40000000000000036,56.25,2.3599999999999994,0.3916863657761356,-0.28672056208882357,landing,False,
7.5,FLT_004,15.9,3.0,8.0,0.681,359.712,54.37,55.56,54.41,52.57,51.722,98.4,0.2863,13.800000000000008,0.40000000000000036,55.56,2.990000000000002,-0.6487961394618462,-0.28950822229458456,landing,False,
7.6,FLT_004,15.09,3.04,8.0,-1.084,359.68,56.34,55.36,55.23,55.06,51.821,98.8,0.2592,-8.100000000000005,0.40000000000000036,56.34,1.2800000000000011,0.5700200912140352,-0.8399098546136615,landing,False,
7.7,FLT_004,16.07,3.08,8.0,1.759,359.84,54.99,55.27,54.41,53.02,51.852,99.1,0.3363,9.800000000000004,0.40000000000000036,55.27,2.25,-1.0546042797842923,0.8258651488510926,landing,False,
7.8,FLT_004,15.33,3.12,8.0,0.055,359.768,54.0,55.66,53.56,55.2,51.84,98.4,0.3154,-7.400000000000002,0.40000000000000036,55.66,2.0999999999999943,-0.44775336367382224,0.37785799766014005,landing,False,
7.9,FLT_004,15.52,3.16,8.0,3.287,359.657,55.33,56.4,55.13,53.47,51.944,99.3,0.3056,1.899999999999995,0.40000000000000036,56.4,2.9299999999999997,0.7374761170646252,0.138224007841262,landing,False,
8.0,FLT_004,16.63,3.2,8.0,0.7,359.705,56.47,54.28,55.37,54.72,51.715,99.1,0.3316,11.099999999999994,0.40000000000000036,56.47,2.1899999999999977,0.8271540394157595,0.6803079051712878,landing,False,
8.1,FLT_004,15.93,3.24,8.0,3.018,359.846,55.32,53.78,55.72,54.99,51.843,98.5,0.2838,-6.999999999999993,0.40000000000000036,55.72,1.9399999999999977,-0.3678344074552841,-0.3721930892327446,landing,False,
8.2,FLT_004,16.2,3.28,8.0,-4.086,359.997,54.28,56.69,53.34,55.38,51.884,98.3,0.2962,2.6999999999999957,0.3999999999999959,56.69,3.3499999999999943,1.1296323310324274,-0.1174939004852065,landing,False,
8.3,FLT_004,16.43,3.32,8.0,7.211,359.973,53.6,56.33,54.99,55.36,51.887,98.8,0.3522,2.3000000000000043,0.40000000000000036,56.33,2.729999999999997,0.5556683137378996,1.109986208629635,landing,False,
8.4,FLT_004,17.01,3.36,8.0,-3.236,359.844,55.69,55.93,54.96,56.03,51.811,99.1,0.1982,5.8000000000000185,0.40000000000000036,56.03,1.0700000000000003,0.07193535716839679,-2.1948120449542787,landing,False,
8.5,FLT_004,16.75,3.4,8.0,1.307,359.769,55.09,53.88,56.99,54.64,51.984,98.4,0.2302,-2.6000000000000156,0.40000000000000036,56.99,3.1099999999999994,1.5565926052007448,-1.433622282902251,landing,False,
8.6,FLT_004,17.31,3.44,8.0,1.834,359.722,55.81,56.86,55.21,52.75,52.047,99.2,0.3441,5.599999999999987,0.40000000000000036,56.86,4.109999999999999,1.298028422626478,1.1284717303444893,landing,False,
8.7,FLT_004,17.81,3.48,8.0,1.996,359.629,54.37,54.66,55.0,55.83,51.874,98.5,0.3153,5.0,0.40000000000000036,55.83,1.4600000000000009,-0.30023091478344993,0.4501811578747982,landing,False,
8.8,FLT_004,17.73,3.52,8.0,-2.097,359.668,56.08,54.49,53.85,54.49,51.794,98.7,0.2377,-0.799999999999983,0.40000000000000036,56.08,2.229999999999997,0.09698486257808729,-1.2998131709371963,landing,False,
8.9,FLT_004,17.73,3.56,8.0,-1.502,359.927,55.82,55.91,55.48,54.8,51.732,98.2,0.358,0.0,0.40000000000000036,55.91,1.1099999999999994,-0.14329951774993754,1.3950259549199249,landing,False,
9.0,FLT_004,19.28,3.6,8.0,-0.674,359.769,54.0,53.53,52.3,55.31,51.563,98.8,0.3448,15.500000000000007,0.40000000000000036,55.31,3.010000000000005,-1.0766020690590568,1.061613727343888,landing,False,
9.1,FLT_004,18.97,3.64,8.0,1.374,359.792,54.79,56.88,55.18,54.19,51.758,98.9,0.3062,-3.1000000000000227,0.40000000000000036,56.88,2.690000000000005,1.3246453249546735,0.1792562752634676,landing,False,
9.2,FLT_004,18.58,3.68,8.0,2.133,359.714,54.66,54.9,53.65,55.13,51.859,99.3,0.2416,-3.9000000000000057,0.40000000000000036,55.13,1.480000000000004,-1.3600158099926636,-1.262299851571809,landing,False,
9.3,FLT_004,17.29,3.72,8.0,-0.714,359.546,52.12,57.3,57.57,56.35,51.637,98.6,0.3351,-12.899999999999991,0.40000000000000036,57.57,5.450000000000003,2.239974797798902,0.8129157650246127,landing,False,
9.4,FLT_004,19.2,3.76,8.0,1.122,359.685,55.63,55.76,54.35,54.36,51.87,99.1,0.2953,19.1,0.3999999999999959,55.76,1.4099999999999966,-0.3951685712403748,-0.06059132188897355,landing,False,
9.5,FLT_004,18.9,3.8,8.0,-0.289,359.66,55.44,55.27,53.87,55.13,51.749,98.5,0.3209,-3.000000000000007,0.40000000000000036,55.44,1.5700000000000003,-0.9272898887929837,0.5245069542725052,landing,False,
9.6,FLT_004,18.89,3.84,8.0,-1.162,359.623,53.64,56.16,54.18,56.89,51.818,98.1,0.2483,-0.0999999999999801,0.40000000000000036,56.89,3.25,1.3315137720268504,-1.079876736887292,landing,False,
9.7,FLT_004,19.55,3.88,8.0,2.432,359.841,55.57,54.57,53.82,54.36,51.726,98.3,0.2675,6.600000000000001,0.40000000000000036,55.57,1.75,-0.7071807780950473,-0.631108614189481,landing,False,
9.8,FLT_004,19.74,3.92,8.0,-1.16,359.777,54.31,55.84,55.05,53.47,51.924,98.5,0.2049,1.8999999999999773,0.40000000000000036,55.84,2.3700000000000045,-0.31800677431838914,-1.898442276647878,landing,False,
9.9,FLT_004,20.1,3.96,8.0,0.832,359.87,56.05,53.77,55.47,52.96,51.834,98.7,0.2837,3.60000000000003,0.40000000000000036,56.05,3.0899999999999963,0.035834443461743054,-0.2169269203636962,landing,False,
10.0,FLT_004,20.23,4.0,8.0,2.108,359.844,54.94,54.09,56.4,56.1,51.901,97.7,0.3269,1.29999999999999,0.40000000000000036,56.4,2.309999999999995,0.6449811095455904,0.6782971059122324,landing,False,
10.1,FLT_004,21.08,4.04,8.0,2.788,359.84,55.43,54.37,55.03,54.63,51.582,98.5,0.2109,8.499999999999979,0.40000000000000036,55.43,1.0600000000000023,-1.0397808240453157,-1.720657994605976,landing,False,
10.2,FLT_004,20.41,4.08,8.0,-2.681,359.817,55.31,55.58,53.29,55.28,51.841,98.3,0.233,-6.6999999999999815,0.40000000000000036,55.58,2.289999999999999,-0.7828712509255307,-1.2099844674779823,landing,False,
10.3,FLT_004,21.47,4.12,8.0,1.541,359.923,56.18,56.17,55.68,55.05,51.913,98.4,0.2486,10.599999999999987,0.40000000000000036,56.18,1.1300000000000026,0.23645889092397576,-0.8538692524469803,landing,False,
10.4,FLT_004,21.35,4.16,8.0,-0.964,0.039,55.22,57.64,55.53,53.2,51.786,98.4,0.3193,-1.1999999999999744,0.40000000000000036,57.64,4.439999999999998,2.557261518782662,0.5975760999938866,landing,False,
10.5,FLT_004,21.48,4.2,8.0,-0.476,0.177,54.8,55.01,53.97,57.12,51.628,97.7,0.2693,1.29999999999999,0.40000000000000036,57.12,3.1499999999999986,1.6245901136539553,-0.4063484259123634,landing,False,
10.6,FLT_004,21.55,4.24,8.0,-2.421,0.328,55.89,56.25,56.05,53.86,51.797,98.6,0.3309,0.7000000000000028,0.40000000000000036,56.25,2.3900000000000006,0.2197290217761092,0.8496373144857193,landing,False,
10.7,FLT_004,21.98,4.28,8.0,3.801,0.549,55.1,55.19,53.77,56.08,51.836,98.8,0.2783,4.299999999999997,0.40000000000000036,56.08,2.309999999999995,-0.06101278031193552,-0.3087013789388715,landing,False,
10.8,FLT_004,21.41,4.32,8.0,-1.067,0.501,54.51,54.12,55.1,54.42,51.751,97.8,0.3433,-5.700000000000003,0.40000000000000036,55.1,0.980000000000004,-1.6316861381961112,1.089765406963382,landing,False,
10.9,FLT_004,21.91,4.36,8.0,-1.543,0.504,53.67,54.43,52.59,55.3,52.125,97.9,0.2952,5.0,0.40000000000000036,55.3,2.7099999999999937,-1.2811677145784104,0.07581526451007092,landing,False,
11.0,FLT_004,21.3,4.4,8.0,-1.543,0.543,55.3,55.2,55.15,54.16,51.665,98.0,0.2235,-6.099999999999994,0.40000000000000036,55.3,1.1400000000000006,-1.2298465044013966,-1.443336119626477,landing,False,
11.1,FLT_004,23.03,4.44,8.0,-1.88,0.652,53.61,54.94,53.89,56.27,51.772,98.2,0.2011,17.300000000000004,0.40000000000000036,56.27,2.6600000000000037,0.2780450901089111,-1.8775191097098864,landing,False,
11.2,FLT_004,22.61,4.48,8.0,0.576,0.501,54.27,55.05,53.66,54.23,51.682,97.9,0.2785,-4.200000000000017,0.40000000000000036,55.05,1.3900000000000006,-1.6283511006473743,-0.13187408963924915,landing,False,
11.3,FLT_004,23.78,4.52,8.0,0.501,0.485,54.79,53.88,54.49,54.21,51.655,97.9,0.4466,11.700000000000017,0.3999999999999915,54.79,0.9099999999999966,-1.982147725483859,3.229030422377044,landing,False,
11.4,FLT_004,23.3,4.56,8.0,0.145,0.405,55.92,54.42,55.41,55.3,51.829,98.2,0.3162,-4.800000000000004,0.40000000000000036,55.92,1.5,-0.25534139327694644,0.5757653350561576,landing,False,
11.5,FLT_004,23.01,4.6,8.0,-0.262,0.467,55.78,56.52,54.67,55.93,51.842,98.4,0.2733,-2.8999999999999915,0.40000000000000036,56.52,1.8500000000000014,0.6860724825270332,-0.3173857172536577,landing,False,
11.6,FLT_004,23.47,4.64,8.0,0.736,0.399,54.16,52.59,53.84,55.74,51.631,98.7,0.2991,4.599999999999973,0.40000000000000036,55.74,3.1499999999999986,-0.5149188391186699,0.19610272858563332,landing,False,
11.7,FLT_004,23.56,4.68,8.0,-0.282,0.488,55.51,52.67,55.97,54.83,51.939,98.2,0.2572,0.8999999999999986,0.40000000000000036,55.97,3.299999999999997,-0.1498161010970495,-0.6942741899379835,landing,False,
11.8,FLT_004,24.15,4.72,8.0,-0.013,0.421,55.35,53.7,55.7,56.81,51.689,98.4,0.4004,5.899999999999999,0.40000000000000036,56.81,3.1099999999999994,1.1152497196317657,2.1637985719199233,landing,False,
11.9,FLT_004,23.3,4.76,8.0,0.177,0.435,55.64,54.35,55.19,55.81,51.657,98.0,0.28,-8.499999999999979,0.40000000000000036,55.81,1.4600000000000009,-0.4067643568103256,-0.24223165698323892,landing,False,
