timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g,altitude_ms_rate,airspeed_ms_rate,motor_max_temp,motor_temp_spread,motor_temp_zscore,vibration_zscore,phase,fault_flag,fault_reason
4.0,FLT_001,8.37,1.6,8.0,1.441,0.298,54.39,55.9,55.33,56.07,51.896,99.7,0.2699,4.699999999999989,0.40000000000000036,56.07,1.6799999999999997,0.16514843952462793,-0.7011332818929328,landing,False,
4.1,FLT_001,8.29,1.64,8.0,-4.57,0.382,56.11,53.27,56.35,55.95,51.891,99.8,0.257,-0.8000000000000007,0.39999999999999813,56.35,3.0799999999999983,0.6217111817931588,-0.9295100888089796,landing,False,
4.2,FLT_001,8.34,1.68,8.0,-2.641,0.353,54.63,55.35,54.88,55.62,51.803,99.4,0.3194,0.5000000000000071,0.40000000000000036,55.62,0.9899999999999949,-0.595412964322337,0.27653833427515334,landing,False,
4.3,FLT_001,8.45,1.72,8.0,2.585,0.333,54.63,55.48,55.07,54.57,51.993,99.7,0.3385,1.0999999999999943,0.40000000000000036,55.48,0.9099999999999966,-0.816625957136327,0.6404786179126714,landing,False,
4.4,FLT_001,8.06,1.76,8.0,-0.447,0.406,55.19,57.71,54.31,54.75,51.876,99.4,0.2634,-3.899999999999988,0.40000000000000036,57.71,3.3999999999999986,2.683754329626591,-0.8257803590156617,landing,False,
4.5,FLT_001,8.64,1.8,8.0,-3.724,0.386,54.33,54.44,55.82,55.72,51.905,99.5,0.2886,5.800000000000001,0.40000000000000036,55.82,1.490000000000002,-0.2780937093965271,-0.32284705737852487,landing,False,
4.6,FLT_001,8.97,1.84,8.0,-1.398,0.193,54.99,56.03,55.79,54.84,52.027,99.8,0.3196,3.3000000000000007,0.40000000000000036,56.03,1.1899999999999977,0.054216715196503486,0.2938843638068383,landing,False,
4.7,FLT_001,9.93,1.88,8.0,-1.847,0.241,53.47,55.83,55.17,55.02,51.801,98.9,0.2952,9.59999999999999,0.39999999999999813,55.83,2.3599999999999994,-0.2633820479020656,-0.1970091054167125,landing,False,
4.8,FLT_001,9.77,1.92,8.0,-0.332,0.16,54.53,55.74,55.35,54.76,51.895,99.1,0.3579,-1.6000000000000014,0.40000000000000036,55.74,1.2100000000000009,-0.4042562552514884,1.0592931175330564,landing,False,
4.9,FLT_001,8.92,1.96,8.0,-0.742,0.121,53.77,56.07,55.6,55.26,51.746,99.7,0.2346,-8.499999999999996,0.40000000000000036,56.07,2.299999999999997,0.13329088372572184,-1.409615551443599,landing,False,
5.0,FLT_001,10.16,2.0,8.0,0.358,0.267,52.34,54.96,54.76,54.38,51.848,99.7,0.2274,12.400000000000002,0.40000000000000036,54.96,2.6199999999999974,-1.675141288073095,-1.5254338646292245,landing,False,
5.1,FLT_001,10.01,2.04,8.0,-0.139,0.253,55.75,55.71,55.44,56.04,52.027,98.9,0.3548,-1.5000000000000036,0.40000000000000036,56.04,0.6000000000000014,0.08853936699657854,1.078492477269649,landing,False,
5.2,FLT_001,10.06,2.08,8.0,2.719,0.253,53.98,54.55,55.07,54.38,51.742,99.7,0.3309,0.5000000000000071,0.40000000000000036,55.07,1.0900000000000034,-1.494953280362094,0.5958749798669964,landing,False,
5.3,FLT_001,10.91,2.12,8.0,0.849,0.304,55.73,54.48,56.3,54.07,51.918,98.5,0.3045,8.499999999999996,0.40000000000000036,56.3,2.229999999999997,0.492179229719869,0.05382938243609051,landing,False,
5.4,FLT_001,11.32,2.16,8.0,0.915,0.355,57.13,57.03,54.91,56.15,52.052,99.4,0.2833,4.100000000000001,0.40000000000000036,57.13,2.220000000000006,1.7477901331102197,-0.39622181652919697,landing,False,
5.5,FLT_001,11.47,2.2,8.0,2.33,0.263,54.6,56.01,54.82,53.71,51.945,99.3,0.3235,1.5000000000000036,0.40000000000000036,56.01,2.299999999999997,-0.028221178022477787,0.47136394919839547,landing,False,
5.6,FLT_001,10.78,2.24,8.0,-0.778,0.257,51.47,54.73,55.28,56.33,51.83,99.0,0.3094,-6.900000000000013,0.40000000000000036,56.33,4.859999999999999,0.47080672454627426,0.18714152168396117,landing,False,
5.7,FLT_001,11.25,2.28,8.0,-2.524,0.261,55.04,56.0,54.55,54.66,51.775,99.0,0.315,4.700000000000006,0.3999999999999959,56.0,1.4500000000000028,-0.060594897150816944,0.29856431593133603,landing,False,
5.8,FLT_001,11.77,2.32,8.0,2.414,0.288,56.05,52.54,55.01,54.6,51.691,99.0,0.2966,5.199999999999996,0.40000000000000036,56.05,3.509999999999998,0.041141741608462214,-0.07282405832597168,landing,False,
5.9,FLT_001,12.29,2.36,8.0,0.272,0.317,56.36,54.47,55.52,55.92,52.038,99.1,0.3268,5.199999999999996,0.40000000000000036,56.36,1.8900000000000006,0.5256377588801339,0.6019150970116312,landing,False,
6.0,FLT_001,11.76,2.4,8.0,0.279,0.576,53.51,54.86,54.57,55.95,51.838,99.7,0.3459,-5.299999999999994,0.40000000000000036,55.95,2.440000000000005,-0.14260500077236765,0.9983639339932299,landing,False,
6.1,FLT_001,12.11,2.44,8.0,-1.267,0.458,55.68,54.77,53.95,56.04,51.698,99.4,0.3452,3.4999999999999964,0.40000000000000036,56.04,2.0899999999999963,0.0009657611588569584,0.9451851550504587,landing,False,
6.2,FLT_001,11.85,2.48,8.0,-1.234,0.556,54.93,53.38,53.47,55.44,51.774,99.6,0.3229,-2.599999999999998,0.40000000000000036,55.44,2.059999999999995,-0.9938475463773044,0.4286724747660799,landing,False,
6.3,FLT_001,12.0,2.52,8.0,1.693,0.674,53.72,56.86,54.06,55.0,51.766,99.0,0.2998,1.5000000000000036,0.40000000000000036,56.86,3.1400000000000006,1.2745682796208109,-0.12416037693708988,landing,False,
6.4,FLT_001,13.21,2.56,8.0,1.969,0.724,55.16,54.27,52.76,55.19,51.822,99.2,0.3222,12.100000000000009,0.40000000000000036,55.19,2.4299999999999997,-1.3608846989372716,0.4202833256623523,landing,False,
6.5,FLT_001,13.68,2.6,8.0,1.568,0.659,54.25,55.12,54.88,55.26,52.109,98.8,0.3598,4.699999999999989,0.40000000000000036,55.26,1.009999999999998,-1.2101726338240877,1.2644721205941127,landing,False,
6.6,FLT_001,13.17,2.64,8.0,1.586,0.825,56.56,54.45,54.53,53.33,51.96,99.0,0.2923,-5.099999999999998,0.40000000000000036,56.56,3.230000000000004,0.8190081662030538,-0.3460648033894092,landing,False,
6.7,FLT_001,13.9,2.68,8.0,1.138,0.606,54.8,55.41,54.52,55.42,51.914,98.9,0.2864,7.300000000000004,0.40000000000000036,55.42,0.8999999999999986,-0.936983198606611,-0.5415782698114786,landing,False,
6.8,FLT_001,13.78,2.72,8.0,0.263,0.537,54.82,53.7,55.31,54.79,51.984,99.2,0.3247,-1.20000000000001,0.40000000000000036,55.31,1.6099999999999994,-1.0866044247730382,0.46094712086191675,landing,False,
6.9,FLT_001,13.48,2.76,8.0,-0.351,0.655,55.12,54.43,54.34,55.16,52.045,98.8,0.3369,-2.9999999999999893,0.3999999999999959,55.16,0.8199999999999932,-1.2715658473296378,0.7458588304435595,landing,False,
7.0,FLT_001,14.18,2.8,8.0,2.421,0.618,54.77,56.72,55.8,55.55,51.913,98.8,0.295,6.999999999999993,0.40000000000000036,56.72,1.9499999999999957,1.1421048275281087,-0.3549216385998402,landing,False,
7.1,FLT_001,14.97,2.84,8.0,-0.747,0.777,54.82,52.97,54.19,54.35,52.002,99.1,0.3225,7.900000000000009,0.40000000000000036,54.82,1.8500000000000014,-1.8477351830650854,0.339827207078768,landing,False,
7.2,FLT_001,14.38,2.88,8.0,0.74,0.626,54.73,54.97,55.66,55.27,51.792,99.0,0.258,-5.899999999999999,0.40000000000000036,55.66,0.9299999999999997,-0.5020641219193572,-1.4066970472467666,landing,False,
7.3,FLT_001,15.38,2.92,8.0,-1.608,0.515,56.16,54.69,55.26,55.34,51.768,98.8,0.2995,10.0,0.40000000000000036,56.16,1.4699999999999989,0.28253090560305216,-0.22837486188227912,landing,False,
7.4,FLT_001,13.49,2.96,8.0,-1.319,0.462,55.25,56.28,55.8,53.68,51.749,98.7,0.3776,-18.900000000000006,0.40000000000000036,56.28,2.6000000000000014,0.440509460419736,1.86115113597067,landing,False,
7.5,FLT_001,15.41,3.0,8.0,-0.472,0.503,54.89,54.99,57.15,54.67,51.879,98.7,0.3304,19.2,0.40000000000000036,57.15,2.479999999999997,1.7583450768445863,0.5586823659947882,landing,False,
7.6,FLT_001,15.25,3.04,8.0,-1.608,0.481,54.02,55.44,55.5,54.93,51.585,99.2,0.2676,-1.6000000000000014,0.40000000000000036,55.5,1.4799999999999969,-0.8368245013496691,-1.0992362562620388,landing,False,
7.7,FLT_001,15.25,3.08,8.0,1.596,0.432,54.78,55.95,54.15,54.66,51.978,99.0,0.2743,0.0,0.40000000000000036,55.95,1.8000000000000043,-0.11832516540377074,-0.9234809953649472,landing,False,
7.8,FLT_001,15.65,3.12,8.0,-2.696,0.574,54.48,56.09,55.29,53.94,51.795,98.7,0.2378,4.0000000000000036,0.40000000000000036,56.09,2.1500000000000057,0.13420085981105795,-1.812731331128331,landing,False,
7.9,FLT_001,14.81,3.16,8.0,0.198,0.726,54.04,56.87,56.08,55.84,51.925,98.7,0.3812,-8.399999999999999,0.40000000000000036,56.87,2.8299999999999983,1.3397406835541281,1.884667984151127,landing,False,
8.0,FLT_001,15.89,3.2,8.0,0.265,0.684,55.01,56.51,53.9,55.75,51.701,98.5,0.2503,10.8,0.40000000000000036,56.51,2.6099999999999994,0.754548649340128,-1.5175103029657377,landing,False,
8.1,FLT_001,16.38,3.24,8.0,-3.622,0.513,54.56,54.75,55.73,54.86,51.949,98.7,0.1735,4.899999999999984,0.40000000000000036,55.73,1.1699999999999946,-0.4814113226217136,-3.202496732131616,landing,False,
8.2,FLT_001,17.14,3.28,8.0,-0.882,0.297,54.57,54.5,53.01,55.76,51.974,98.9,0.2297,7.600000000000016,0.3999999999999959,55.76,2.75,-0.45604446072666394,-1.724724771595155,landing,False,
8.3,FLT_001,16.34,3.32,8.0,0.511,0.321,53.99,56.86,54.71,56.31,51.844,98.6,0.3027,-8.000000000000007,0.40000000000000036,56.86,2.8699999999999974,1.3493268177508346,0.006115528595448231,landing,False,
8.4,FLT_001,16.4,3.36,8.0,0.857,0.387,53.19,55.73,55.99,56.3,51.885,99.5,0.2641,0.5999999999999872,0.40000000000000036,56.3,3.1099999999999994,0.4370985058393213,-0.8876820203958542,landing,False,
8.5,FLT_001,16.75,3.4,8.0,-0.409,0.393,53.47,54.3,55.58,55.15,51.727,99.0,0.3065,3.500000000000014,0.40000000000000036,55.58,2.1099999999999994,-0.7520888356830685,0.09776309718204634,landing,False,
8.6,FLT_001,17.66,3.44,8.0,1.354,0.386,55.29,54.64,56.55,57.61,51.833,98.8,0.3171,9.100000000000001,0.40000000000000036,57.61,2.969999999999999,2.3947950632608275,0.33900403164366333,landing,False,
8.7,FLT_001,17.57,3.48,8.0,-0.219,0.306,55.1,55.45,55.06,56.28,51.923,98.8,0.2688,-0.8999999999999986,0.40000000000000036,56.28,1.2199999999999989,0.3568820645437344,-0.7817458633351708,landing,False,
8.8,FLT_001,17.34,3.52,8.0,0.027,0.371,55.83,53.93,54.39,53.99,51.794,98.3,0.254,-2.3000000000000043,0.40000000000000036,55.83,1.8999999999999986,-0.3348008770294597,-1.090621055198499,landing,False,
8.9,FLT_001,18.06,3.56,8.0,0.503,0.539,57.69,55.64,54.4,54.32,51.975,98.4,0.3455,7.199999999999989,0.40000000000000036,57.69,3.3699999999999974,2.3943292520299835,1.070724673086963,landing,False,
9.0,FLT_001,18.05,3.6,8.0,1.854,0.317,55.81,55.9,55.8,54.57,51.642,99.1,0.3149,-0.0999999999999801,0.40000000000000036,55.9,1.3299999999999983,-0.2464017570852415,0.3280584617261191,landing,False,
9.1,FLT_001,18.69,3.64,8.0,-1.351,0.31,55.31,55.11,54.06,54.07,51.785,99.2,0.1662,6.400000000000006,0.40000000000000036,55.31,1.25,-1.0760158108397084,-2.899714750650632,landing,False,
9.2,FLT_001,18.05,3.68,8.0,-0.974,0.213,55.41,55.2,55.55,55.79,51.624,98.0,0.2231,-6.400000000000006,0.40000000000000036,55.79,0.5899999999999963,-0.38020452391214976,-1.578339928524686,landing,False,
9.3,FLT_001,18.44,3.72,8.0,-1.338,0.064,56.5,54.22,55.63,55.75,51.846,98.8,0.2104,3.9000000000000057,0.40000000000000036,56.5,2.280000000000001,0.6325191495849118,-1.749795151303234,landing,False,
9.4,FLT_001,18.61,3.76,8.0,-0.664,359.951,54.69,55.12,54.71,57.11,51.791,99.1,0.292,1.6999999999999815,0.3999999999999959,57.11,2.4200000000000017,1.6053016346728588,-0.06953548854366784,landing,False,
9.5,FLT_001,18.27,3.8,8.0,2.852,359.988,55.1,55.45,54.74,54.52,51.792,98.6,0.3101,-3.3999999999999986,0.40000000000000036,55.45,0.9299999999999997,-0.9093337095407628,0.29834118719209307,landing,False,
9.6,FLT_001,19.35,3.84,8.0,1.145,0.029,53.7,56.1,55.77,54.7,51.882,99.1,0.2914,10.800000000000018,0.40000000000000036,56.1,2.3999999999999986,0.07299781564197193,-0.07938422934803373,landing,False,
9.7,FLT_001,19.53,3.88,8.0,-2.262,0.175,54.1,55.18,54.5,54.78,51.778,98.9,0.2686,1.7999999999999972,0.40000000000000036,55.18,1.0799999999999983,-1.2797652057469335,-0.5424172593229983,landing,False,
9.8,FLT_001,19.61,3.92,8.0,-1.201,0.176,53.74,55.22,55.24,56.09,52.085,98.7,0.3511,0.799999999999983,0.40000000000000036,56.09,2.3500000000000014,0.06599928508676578,1.181047659027992,landing,False,
9.9,FLT_001,19.69,3.96,8.0,0.746,0.0,54.85,54.67,53.44,56.1,51.883,98.5,0.316,0.8000000000000185,0.40000000000000036,56.1,2.6600000000000037,0.08003108245868827,0.4203212388539113,landing,False,
10.0,FLT_001,19.3,4.0,8.0,-1.813,359.976,55.89,55.03,53.67,53.79,51.803,98.6,0.2544,-3.9000000000000057,0.40000000000000036,55.89,2.219999999999999,-0.2685608424983502,-0.9089907213802694,landing,False,
10.1,FLT_001,19.99,4.04,8.0,-1.451,359.838,54.45,55.97,55.29,53.51,51.73,98.4,0.2576,6.899999999999977,0.40000000000000036,55.97,2.460000000000001,-0.14361303539527048,-0.8062280412933586,landing,False,
10.2,FLT_001,20.23,4.08,8.0,2.69,359.717,55.4,54.16,54.48,55.97,51.705,98.6,0.2619,2.40000000000002,0.40000000000000036,55.97,1.8100000000000023,-0.1754751052205735,-0.6840513676612142,landing,False,
10.3,FLT_001,20.2,4.12,8.0,-1.227,359.775,55.77,56.09,54.98,55.88,51.838,98.6,0.2826,-0.30000000000001137,0.40000000000000036,56.09,1.1100000000000065,0.01983599548349791,-0.22474714394553308,landing,False,
10.4,FLT_001,20.72,4.16,8.0,1.909,359.794,54.41,54.74,54.67,55.02,51.739,98.4,0.3018,5.199999999999996,0.40000000000000036,55.02,0.6100000000000065,-1.6014136322374706,0.18447592841784952,landing,False,
10.5,FLT_001,21.21,4.2,8.0,2.511,359.853,53.71,54.77,56.45,53.91,51.889,97.9,0.3207,4.90000000000002,0.40000000000000036,56.45,2.740000000000002,0.637731902284234,0.5969250524596518,landing,False,
10.6,FLT_001,22.15,4.24,8.0,-1.467,359.817,53.67,53.75,57.66,55.46,51.78,98.4,0.2588,9.399999999999977,0.40000000000000036,57.66,3.989999999999995,2.3531744735691333,-0.7243742679007348,landing,False,
10.7,FLT_001,21.49,4.28,8.0,-1.78,359.896,54.73,55.07,55.23,54.36,51.778,98.2,0.2322,-6.600000000000001,0.40000000000000036,55.23,0.8699999999999974,-1.2033196527901737,-1.247152778973723,landing,False,
10.8,FLT_001,21.73,4.32,8.0,-0.552,359.855,54.48,54.84,54.28,54.6,51.795,98.1,0.3197,2.40000000000002,0.40000000000000036,54.84,0.5600000000000023,-1.6846337019638615,0.6096881743095646,landing,False,
10.9,FLT_001,21.77,4.36,8.0,-2.177,359.967,55.35,54.0,57.61,55.75,51.767,98.2,0.3414,0.3999999999999915,0.40000000000000036,57.61,3.6099999999999994,2.0995120973232866,1.0591483634317909,landing,False,
11.0,FLT_001,21.04,4.4,8.0,0.242,0.001,53.73,52.52,54.31,55.68,51.808,98.7,0.3855,-7.300000000000004,0.40000000000000036,55.68,3.1599999999999966,-0.4994987009969369,1.9246454364571282,landing,False,
11.1,FLT_001,22.19,4.44,8.0,-0.411,359.981,55.49,54.89,54.4,54.1,51.985,98.1,0.3202,11.500000000000021,0.40000000000000036,55.49,1.3900000000000006,-0.7365620301703885,0.5941403082008303,landing,False,
11.2,FLT_001,22.43,4.48,8.0,0.721,0.002,54.6,53.99,54.6,56.33,51.83,98.1,0.2635,2.3999999999999844,0.40000000000000036,56.33,2.3399999999999963,0.3672969673768871,-0.5610820743743864,landing,False,
11.3,FLT_001,23.84,4.52,8.0,2.794,360.0,54.23,55.61,55.76,53.92,51.816,98.6,0.3305,14.100000000000001,0.3999999999999915,55.76,1.8399999999999963,-0.3751214558349578,0.8158486566926526,landing,False,
11.4,FLT_001,22.71,4.56,8.0,1.635,0.16,54.16,56.07,54.07,54.94,51.851,98.2,0.2925,-11.29999999999999,0.40000000000000036,56.07,2.0,0.02348199006856547,0.042257141618457214,landing,False,
11.5,FLT_001,23.15,4.6,8.0,0.978,0.184,57.04,55.98,55.09,55.84,51.759,98.0,0.2327,4.399999999999977,0.40000000000000036,57.04,1.9499999999999957,1.3070076179853456,-1.1564710373832157,landing,False,
11.6,FLT_001,23.19,4.64,8.0,-3.932,0.184,54.94,56.02,52.95,54.86,51.672,98.6,0.2976,0.400000000000027,0.40000000000000036,56.02,3.0700000000000003,-0.0797478221077804,0.2003434901793366,landing,False,
11.7,FLT_001,22.82,4.68,8.0,0.887,0.16,52.91,55.16,54.76,56.36,51.464,98.3,0.3141,-3.70000000000001,0.40000000000000036,56.36,3.450000000000003,0.36606403695595635,0.5325919980477208,landing,False,
11.8,FLT_001,24.18,4.72,8.0,3.445,0.244,55.71,54.47,54.59,55.38,51.559,98.3,0.3717,13.599999999999994,0.40000000000000036,55.71,1.240000000000002,-0.5535803114736472,1.6743620477225722,landing,False,
11.9,FLT_001,24.18,4.76,8.0,-6.021,0.315,54.43,54.97,56.32,54.17,51.837,98.2,0.3036,0.0,0.40000000000000036,56.32,2.1499999999999986,0.27448954766542466,0.30304020525754727,landing,False,
