timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g
4.8,FLT_003,9.72,1.92,8.0,0.492,359.81,55.95,54.0,56.59,55.84,51.909,99.9,0.357
4.9,FLT_003,9.32,1.96,8.0,-0.547,359.916,55.79,54.94,56.37,53.76,51.96,99.5,0.2912
5.0,FLT_003,9.25,2.0,8.0,-0.15,359.886,55.78,55.06,55.3,54.99,51.807,99.8,0.329
5.1,FLT_003,10.53,2.04,8.0,-0.722,359.723,55.76,54.54,56.38,54.06,51.963,99.4,0.3743
5.2,FLT_003,11.17,2.08,8.0,-2.889,359.755,55.28,55.45,55.13,54.03,51.965,98.9,0.3761
5.3,FLT_003,11.38,2.12,8.0,-0.906,359.743,54.23,54.72,53.94,56.58,51.944,99.7,0.3188
5.4,FLT_003,11.13,2.16,8.0,-2.994,359.701,54.95,55.72,55.52,56.87,51.91,98.9,0.2899
5.5,FLT_003,10.8,2.2,8.0,1.682,359.752,53.24,55.31,54.69,55.36,51.75,99.2,0.346
5.6,FLT_003,11.91,2.24,8.0,-2.676,359.756,55.55,55.18,55.95,56.49,51.865,100.0,0.2548
5.7,FLT_003,12.19,2.28,8.0,-1.746,359.677,54.58,53.01,55.23,56.63,51.91,99.8,0.2207
5.8,FLT_003,11.75,2.32,8.0,-2.661,359.732,55.45,55.64,54.76,53.48,51.911,99.8,0.3607
5.9,FLT_003,12.43,2.36,8.0,0.749,359.709,54.01,53.83,54.93,55.76,51.897,99.4,0.3232
6.0,FLT_003,11.01,2.4,8.0,2.077,359.626,55.26,53.48,54.97,56.77,51.928,99.3,0.2349
6.1,FLT_003,12.4,2.44,8.0,2.272,359.541,55.89,53.61,55.63,56.71,51.82,99.0,0.265
6.2,FLT_003,12.6,2.48,8.0,-0.712,359.475,54.49,53.69,55.32,55.17,51.917,98.8,0.2543
6.3,FLT_003,12.34,2.52,8.0,0.359,359.446,54.22,55.24,54.4,56.0,51.884,99.5,0.3486
6.4,FLT_003,12.63,2.56,8.0,0.76,359.275,55.0,53.28,53.68,54.96,51.915,99.4,0.3148
6.5,FLT_003,13.53,2.6,8.0,-1.137,359.293,54.34,54.16,54.9,54.38,52.014,99.2,0.3895
6.6,FLT_003,13.39,2.64,8.0,-1.128,359.46,53.68,54.02,54.75,55.55,51.835,99.1,0.3955
6.7,FLT_003,13.73,2.68,8.0,-1.651,359.312,53.81,53.24,56.24,53.74,52.021,99.0,0.3988
6.8,FLT_003,14.14,2.72,8.0,-0.278,359.141,54.39,56.29,56.53,55.1,52.068,99.0,0.3629
6.9,FLT_003,14.06,2.76,8.0,1.572,359.217,54.71,54.3,55.79,56.28,51.862,98.9,0.3431
7.0,FLT_003,14.19,2.8,8.0,-1.877,359.262,53.38,53.43,55.01,55.45,51.897,100.0,0.3409
7.1,FLT_003,14.47,2.84,8.0,0.357,359.176,56.6,55.85,53.33,53.73,51.942,98.8,0.3189
7.2,FLT_003,13.69,2.88,8.0,-1.969,358.998,54.44,53.67,53.61,54.25,51.907,98.6,0.3587
7.3,FLT_003,15.09,2.92,8.0,-2.508,359.173,55.99,55.1,55.36,53.51,51.919,99.0,0.3355
7.4,FLT_003,15.03,2.96,8.0,-0.417,359.226,55.77,55.42,55.36,54.68,51.703,99.0,0.3187
7.5,FLT_003,15.35,3.0,8.0,-2.062,359.183,54.49,54.77,54.44,55.55,51.875,99.1,0.2946
7.6,FLT_003,15.19,3.04,8.0,1.57,359.13,54.65,54.14,54.21,55.53,51.78,99.3,0.2465
7.7,FLT_003,15.52,3.08,8.0,-0.315,359.072,52.78,54.91,53.55,54.93,51.829,99.7,0.3356
7.8,FLT_003,16.14,3.12,8.0,-1.246,359.12,54.67,54.77,55.86,53.56,51.987,99.4,0.2595
7.9,FLT_003,15.01,3.16,8.0,-1.295,358.987,55.22,55.11,55.26,56.64,51.915,99.9,0.2651
8.0,FLT_003,14.82,3.2,8.0,-0.312,358.961,53.1,55.4,56.8,54.74,51.936,99.0,0.2312
8.1,FLT_003,16.74,3.24,8.0,0.771,359.059,54.71,56.56,56.04,56.02,51.86,99.4,0.2917
8.2,FLT_003,16.37,3.28,8.0,-6.172,358.998,54.85,55.83,54.29,53.78,51.841,98.7,0.2883
8.3,FLT_003,15.61,3.32,8.0,-2.227,359.025,53.68,54.66,55.32,54.85,51.981,99.6,0.2937
8.4,FLT_003,16.5,3.36,8.0,-0.267,359.044,53.96,56.08,53.88,53.99,51.845,99.5,0.2221
8.5,FLT_003,17.21,3.4,8.0,-1.755,359.325,54.35,54.92,54.87,54.25,51.951,98.7,0.3619
8.6,FLT_003,17.19,3.44,8.0,1.045,359.307,54.89,54.42,54.7,56.07,51.98,99.1,0.2573
8.7,FLT_003,17.41,3.48,8.0,-4.381,359.457,54.3,53.8,54.37,55.07,51.947,98.5,0.1975
8.8,FLT_003,17.82,3.52,8.0,-0.385,359.498,57.25,53.59,55.52,56.05,51.926,98.6,0.2837
8.9,FLT_003,17.42,3.56,8.0,-2.011,359.52,56.14,54.57,54.72,54.55,51.782,99.2,0.3182
9.0,FLT_003,17.31,3.6,8.0,-0.806,359.476,55.87,55.13,56.09,54.78,51.732,99.0,0.3169
9.1,FLT_003,18.61,3.64,8.0,-1.518,359.519,54.44,53.46,57.14,53.61,51.894,98.6,0.3074
9.2,FLT_003,19.09,3.68,8.0,3.41,359.627,53.54,52.83,55.31,54.4,51.957,98.9,0.2933
9.3,FLT_003,18.64,3.72,8.0,0.422,359.736,56.81,54.06,54.91,53.75,51.848,98.6,0.2663
9.4,FLT_003,17.66,3.76,8.0,-0.251,359.737,55.79,53.0,54.24,53.28,51.79,98.7,0.3373
9.5,FLT_003,18.9,3.8,8.0,1.564,359.775,54.99,53.71,54.55,54.62,51.86,99.1,0.4189
9.6,FLT_003,18.62,3.84,8.0,3.386,359.952,54.68,53.75,54.53,53.39,51.914,99.0,0.3056
9.7,FLT_003,19.2,3.88,8.0,0.678,359.912,54.34,54.42,54.95,54.58,52.069,98.5,0.2608
9.8,FLT_003,19.54,3.92,8.0,-0.222,359.946,54.65,55.49,54.73,53.77,51.932,98.8,0.3614
9.9,FLT_003,20.58,3.96,8.0,2.964,0.074,54.74,55.73,55.9,54.75,51.788,99.4,0.2496
10.0,FLT_003,20.35,4.0,8.0,-0.153,0.146,57.19,54.15,54.99,53.35,51.843,99.2,0.1967
10.1,FLT_003,18.99,4.04,8.0,-0.022,0.181,53.78,56.73,55.22,55.84,51.972,99.0,0.3946
10.2,FLT_003,19.72,4.08,8.0,-0.728,0.138,54.91,55.13,56.69,56.04,51.798,98.8,0.3147
10.3,FLT_003,21.16,4.12,8.0,2.966,0.173,52.5,56.83,55.0,55.36,51.785,98.8,0.3791
10.4,FLT_003,20.44,4.16,8.0,-0.874,0.183,56.15,52.95,55.14,55.94,51.849,98.9,0.2894
10.5,FLT_003,21.19,4.2,8.0,0.643,0.293,54.55,54.43,55.3,55.66,51.751,99.2,0.2992
10.6,FLT_003,20.89,4.24,8.0,3.718,0.327,54.95,53.92,56.34,56.27,51.815,98.8,0.3378
10.7,FLT_003,21.84,4.28,8.0,2.65,0.344,55.35,54.23,57.2,56.46,51.669,98.6,0.3223
10.8,FLT_003,21.78,4.32,8.0,0.811,0.407,54.41,53.05,54.98,54.47,51.742,98.9,0.2491
10.9,FLT_003,22.22,4.36,8.0,1.212,0.474,53.72,55.41,55.52,55.42,51.833,99.3,0.2554
11.0,FLT_003,21.08,4.4,8.0,0.788,0.532,55.09,53.2,56.18,54.58,51.833,98.7,0.317
11.1,FLT_003,22.45,4.44,8.0,-3.04,0.546,55.81,53.71,56.14,55.04,51.802,98.4,0.3386
11.2,FLT_003,21.71,4.48,8.0,-0.401,0.431,53.9,54.07,54.17,53.4,51.881,98.6,0.245
11.3,FLT_003,23.03,4.52,8.0,2.492,0.305,53.36,54.36,55.56,55.06,51.84,98.9,0.2855
11.4,FLT_003,23.85,4.56,8.0,0.475,0.241,55.28,55.91,54.81,55.97,51.806,98.3,0.2627
11.5,FLT_003,22.2,4.6,8.0,4.054,0.465,56.06,56.2,54.92,53.59,51.839,98.8,0.2369
11.6,FLT_003,23.5,4.64,8.0,0.071,0.345,53.94,54.82,54.87,54.25,51.669,98.7,0.3026
11.7,FLT_003,22.71,4.68,8.0,1.739,0.459,55.41,54.41,55.78,53.86,51.59,98.2,0.262
11.8,FLT_003,23.3,4.72,8.0,-1.272,0.472,54.69,55.74,55.85,54.72,51.866,98.3,0.337
11.9,FLT_003,23.58,4.76,8.0,-1.024,0.607,55.47,55.37,52.69,55.15,51.821,98.4,0.3548
12.0,FLT_003,24.31,4.8,8.0,-0.984,0.695,53.87,55.8,56.85,55.82,51.752,98.6,0.346
12.1,FLT_003,24.7,4.84,8.0,1.991,0.776,57.35,54.68,54.63,55.53,51.648,98.9,0.3342
12.2,FLT_003,24.89,4.88,8.0,-1.398,0.833,56.38,56.76,56.67,55.77,51.783,98.3,0.2184
12.3,FLT_003,24.15,4.92,8.0,-1.459,0.607,56.42,55.25,56.82,53.43,51.832,98.3,0.3424
12.4,FLT_003,25.1,4.96,8.0,-0.104,0.738,56.12,55.77,53.81,54.82,51.791,98.9,0.359
12.5,FLT_003,24.61,5.0,8.0,-0.773,0.707,55.54,52.78,53.37,53.61,51.635,98.3,0.3646
12.6,FLT_003,25.15,5.04,8.0,-0.016,0.898,53.76,56.36,54.24,56.81,51.875,98.6,0.2464
12.7,FLT_003,25.01,5.08,8.0,-1.564,0.972,55.58,54.27,55.13,53.41,51.735,98.9,0.3043
12.8,FLT_003,25.88,5.12,8.0,-0.488,0.769,54.1,55.34,56.19,53.56,51.577,98.9,0.3068
12.9,FLT_003,25.45,5.16,8.0,-2.972,0.708,53.98,54.71,57.07,55.59,51.816,97.8,0.3777
13.0,FLT_003,25.98,5.2,8.0,-0.07,0.538,55.0,54.38,54.8,54.98,51.82,98.7,0.3746
13.1,FLT_003,26.48,5.24,8.0,-0.639,0.409,57.15,53.37,53.56,54.47,51.676,98.0,0.2466
13.2,FLT_003,25.55,5.28,8.0,2.87,0.458,56.4,55.2,56.09,54.81,51.682,98.6,0.2976
13.3,FLT_003,27.11,5.32,8.0,0.748,0.592,55.25,55.76,54.65,55.04,51.865,98.3,0.2446
13.4,FLT_003,27.72,5.36,8.0,0.694,0.671,55.61,57.49,54.47,54.5,51.794,98.0,0.2745
13.5,FLT_003,26.4,5.4,8.0,-0.106,0.568,55.69,53.94,56.21,55.0,51.842,98.2,0.2442
13.6,FLT_003,26.25,5.44,8.0,-1.465,0.698,54.62,55.1,57.48,54.2,51.752,98.4,0.3105
13.7,FLT_003,27.59,5.48,8.0,1.217,0.786,53.34,56.18,54.74,54.2,51.813,98.3,0.2561
13.8,FLT_003,27.92,5.52,8.0,-1.412,1.011,53.64,56.63,56.78,54.22,51.87,98.2,0.3541
13.9,FLT_003,27.1,5.56,8.0,0.327,1.048,55.14,56.45,54.53,55.26,51.786,98.3,0.2122
14.0,FLT_003,27.73,5.6,8.0,-4.948,0.934,55.99,54.53,56.05,53.61,51.746,98.2,0.3233
14.1,FLT_003,28.32,5.64,8.0,0.451,0.973,54.5,55.26,54.94,54.9,51.739,98.5,0.3305
14.2,FLT_003,28.28,5.68,8.0,-0.408,0.97,54.59,54.93,53.23,55.43,51.871,98.0,0.2365
14.3,FLT_003,29.03,5.72,8.0,-2.897,1.257,55.83,56.55,56.43,55.85,51.759,97.8,0.2853
14.4,FLT_003,29.03,5.76,8.0,-0.626,1.26,54.05,55.69,54.89,54.82,51.757,98.3,0.1752
14.5,FLT_003,28.56,5.8,8.0,0.625,1.186,54.73,55.39,54.15,55.48,51.781,97.8,0.3738
14.6,FLT_003,29.63,5.84,8.0,-3.046,1.237,54.42,53.88,56.14,55.08,51.785,98.1,0.262
14.7,FLT_003,29.33,5.88,8.0,2.021,1.106,55.64,54.22,54.32,56.82,51.639,98.0,0.3474
14.8,FLT_003,29.09,5.92,8.0,0.389,1.161,54.4,56.29,54.79,55.12,51.739,98.2,0.3181
14.9,FLT_003,29.56,5.96,8.0,0.328,1.117,56.84,54.87,55.16,52.82,51.806,98.0,0.3701
15.0,FLT_003,30.3,6.0,8.0,1.76,1.152,55.93,55.28,54.28,57.6,51.835,97.9,0.3147
15.1,FLT_003,29.52,6.04,8.0,0.44,0.986,54.37,54.17,54.9,53.73,51.726,98.2,0.2818
15.2,FLT_003,29.83,6.08,8.0,-1.933,1.028,55.04,53.02,56.05,54.99,51.894,97.7,0.1848
15.3,FLT_003,31.46,6.12,8.0,-2.688,1.094,54.8,55.24,53.93,53.88,51.804,98.3,0.3122
15.4,FLT_003,30.32,6.16,8.0,-0.357,1.142,55.84,55.52,54.05,55.75,51.828,98.5,0.2729
15.5,FLT_003,31.64,6.2,8.0,-1.21,1.096,58.09,54.54,56.39,55.13,51.782,98.3,0.2692
15.6,FLT_003,30.49,6.24,8.0,-1.042,1.054,54.75,54.27,55.95,55.49,51.844,98.0,0.3604
15.7,FLT_003,31.55,6.28,8.0,1.367,0.998,56.09,55.87,56.16,56.26,51.792,98.4,0.3326
15.8,FLT_003,32.1,6.32,8.0,1.421,1.051,54.66,55.38,55.18,54.37,51.63,98.4,0.2527
15.9,FLT_003,31.24,6.36,8.0,2.672,1.201,53.96,56.55,55.75,56.79,51.724,98.1,0.2983
16.0,FLT_003,31.59,6.4,8.0,-0.164,1.187,55.53,54.82,54.7,54.58,51.732,98.4,0.3009
16.1,FLT_003,32.78,6.44,8.0,-2.22,1.321,54.84,54.88,55.68,53.76,51.84,98.0,0.3489
16.2,FLT_003,33.38,6.48,8.0,-0.683,1.264,54.39,53.49,55.43,55.74,51.714,98.1,0.3627
16.3,FLT_003,32.97,6.52,8.0,-0.79,1.384,55.72,54.14,54.1,54.27,51.767,97.8,0.2842
16.4,FLT_003,32.75,6.56,8.0,1.488,1.459,53.88,55.57,54.23,55.33,51.636,98.4,0.2717
16.5,FLT_003,33.01,6.6,8.0,-1.106,1.347,56.1,54.78,54.86,54.22,51.77,97.6,0.3078
16.6,FLT_003,32.65,6.64,8.0,0.846,1.408,55.68,54.65,54.99,56.08,51.793,97.7,0.25
16.7,FLT_003,32.39,6.68,8.0,0.705,1.397,54.97,53.96,54.93,54.96,51.705,97.9,0.3319
16.8,FLT_003,33.97,6.72,8.0,1.578,1.503,55.43,56.43,53.82,54.99,51.814,98.6,0.2727
16.9,FLT_003,32.89,6.76,8.0,-2.058,1.574,54.53,55.53,55.43,54.74,51.887,98.1,0.2943
17.0,FLT_003,33.74,6.8,8.0,-2.181,1.568,54.29,56.55,54.91,54.27,51.597,97.6,0.2436
17.1,FLT_003,34.15,6.84,8.0,1.482,1.51,52.44,55.19,54.97,55.72,51.607,98.2,0.238
17.2,FLT_003,33.99,6.88,8.0,-0.444,1.494,55.33,55.5,53.9,54.09,51.694,97.9,0.3145
17.3,FLT_003,34.96,6.92,8.0,-0.931,1.514,55.7,54.45,55.05,53.35,51.587,98.1,0.3625
17.4,FLT_003,34.8,6.96,8.0,2.119,1.573,53.23,54.23,55.01,55.46,51.718,98.0,0.2482
17.5,FLT_003,34.78,7.0,8.0,-0.517,1.621,55.71,54.61,54.81,55.2,51.527,98.3,0.3962
17.6,FLT_003,35.48,7.04,8.0,-0.403,1.589,55.02,55.05,56.23,56.61,51.743,98.1,0.3339
17.7,FLT_003,35.57,7.08,8.0,1.113,1.469,52.94,55.26,54.69,54.52,51.763,97.9,0.3138
17.8,FLT_003,36.02,7.12,8.0,1.818,1.512,54.59,56.53,55.44,56.63,51.54,97.9,0.2978
17.9,FLT_003,35.59,7.16,8.0,2.198,1.573,56.01,56.47,55.08,54.26,51.672,97.8,0.268
18.0,FLT_003,36.42,7.2,8.0,2.049,1.584,55.07,54.63,55.26,52.72,51.711,98.0,0.3433
18.1,FLT_003,36.36,7.24,8.0,-0.262,1.358,54.38,55.04,54.9,54.05,51.635,98.1,0.3044
18.2,FLT_003,36.76,7.28,8.0,0.372,1.333,56.37,54.47,55.75,52.75,51.736,98.1,0.2688
18.3,FLT_003,37.08,7.32,8.0,0.26,1.176,53.59,53.15,53.9,54.49,51.519,97.9,0.2378
18.4,FLT_003,37.18,7.36,8.0,-1.934,1.216,54.68,54.12,53.38,55.1,51.634,97.6,0.4352
18.5,FLT_003,37.01,7.4,8.0,0.102,1.07,54.92,55.83,54.83,54.74,51.785,98.0,0.3892
18.6,FLT_003,37.36,7.44,8.0,-1.015,1.086,56.32,54.13,53.54,56.19,51.625,98.0,0.3018
18.7,FLT_003,37.88,7.48,8.0,-1.85,1.1,55.9,56.97,55.67,53.45,51.78,98.0,0.2868
18.8,FLT_003,37.11,7.52,8.0,0.617,1.201,54.31,54.39,53.98,56.62,51.757,97.8,0.2918
18.9,FLT_003,37.92,7.56,8.0,-0.504,1.196,52.61,55.35,55.03,54.31,51.703,97.5,0.3979
19.0,FLT_003,36.97,7.6,8.0,-1.752,1.227,54.17,53.08,56.46,54.87,51.663,98.0,0.3031
19.1,FLT_003,38.11,7.64,8.0,0.048,1.246,53.42,54.41,56.22,54.57,51.811,97.7,0.2357
19.2,FLT_003,37.22,7.68,8.0,-4.19,1.246,55.63,55.64,55.17,52.96,51.563,98.1,0.2221
19.3,FLT_003,38.24,7.72,8.0,1.925,1.351,54.73,55.91,52.23,55.09,51.663,98.2,0.2641
19.4,FLT_003,37.91,7.76,8.0,-1.541,1.464,55.11,54.89,56.24,55.03,51.675,97.7,0.3079
19.5,FLT_003,39.54,7.8,8.0,0.777,1.419,53.34,54.95,54.97,54.43,51.6,97.5,0.2852
19.6,FLT_003,38.89,7.84,8.0,2.317,1.349,52.6,55.86,53.79,54.48,51.733,97.7,0.3205
19.7,FLT_003,38.9,7.88,8.0,-0.02,1.402,54.53,55.68,55.52,55.2,51.647,97.1,0.2071
19.8,FLT_003,39.72,7.92,8.0,-1.572,1.406,54.74,56.28,55.18,55.62,51.817,97.6,0.2274
19.9,FLT_003,39.43,7.96,8.0,2.219,1.393,55.58,54.1,55.64,55.31,51.677,97.8,0.3295
20.0,FLT_003,39.36,8.0,8.0,0.181,1.249,54.49,56.12,56.43,55.04,51.529,98.0,0.3646
20.1,FLT_003,40.07,8.04,8.0,1.58,1.36,56.44,54.99,55.2,54.05,51.746,97.4,0.2047
20.2,FLT_003,39.63,8.08,8.0,0.582,1.22,55.21,54.89,54.49,55.85,51.491,97.6,0.2675
20.3,FLT_003,41.58,8.12,8.0,2.515,1.194,55.07,55.53,53.61,55.79,51.406,97.6,0.3307
20.4,FLT_003,40.87,8.16,8.0,0.735,1.122,55.04,54.91,54.94,54.0,51.534,97.5,0.2885
20.5,FLT_003,41.33,8.2,8.0,0.966,0.993,56.35,54.87,54.33,54.55,51.788,97.8,0.2838
20.6,FLT_003,41.84,8.24,8.0,0.831,1.249,55.65,56.77,53.41,56.6,51.624,97.5,0.2897
20.7,FLT_003,42.07,8.28,8.0,1.067,1.213,56.03,54.11,55.83,55.47,51.727,97.6,0.3067
20.8,FLT_003,41.95,8.32,8.0,1.127,1.211,55.37,56.37,54.48,55.72,51.71,98.2,0.3369
20.9,FLT_003,41.63,8.36,8.0,-0.419,1.38,53.41,56.06,54.0,56.03,51.611,97.6,0.2819
21.0,FLT_003,42.13,8.4,8.0,-0.833,1.419,54.5,54.68,55.38,55.17,51.624,97.3,0.3305
21.1,FLT_003,42.24,8.44,8.0,0.331,1.407,56.74,55.34,54.49,54.61,51.71,97.1,0.313
21.2,FLT_003,42.45,8.48,8.0,0.029,1.38,55.47,54.58,54.89,56.36,51.787,98.0,0.3257
21.3,FLT_003,42.86,8.52,8.0,-5.357,1.356,54.52,53.34,54.94,54.98,51.634,97.1,0.3269
21.4,FLT_003,42.9,8.56,8.0,3.056,1.48,53.57,54.9,57.26,53.27,51.542,97.4,0.297
21.5,FLT_003,42.8,8.6,8.0,-0.958,1.559,55.58,55.15,54.81,55.25,51.592,97.6,0.2936
21.6,FLT_003,44.53,8.64,8.0,-0.7,1.498,55.72,54.42,52.41,55.38,51.775,97.0,0.2417
21.7,FLT_003,42.74,8.68,8.0,-1.994,1.431,54.22,55.22,54.72,55.03,51.559,97.4,0.339
21.8,FLT_003,43.77,8.72,8.0,-2.425,1.562,54.55,55.16,55.15,54.71,51.722,97.5,0.2805
21.9,FLT_003,44.13,8.76,8.0,0.347,1.523,54.15,55.65,55.11,54.85,51.491,97.7,0.2483
22.0,FLT_003,44.63,8.8,8.0,-4.107,1.678,54.32,55.62,54.03,54.29,51.752,97.0,0.2938
22.1,FLT_003,44.14,8.84,8.0,3.109,1.504,57.06,55.68,53.99,55.07,51.629,97.3,0.3198
22.2,FLT_003,44.75,8.88,8.0,0.172,1.637,56.47,54.87,55.81,53.32,51.757,97.2,0.229
22.3,FLT_003,44.45,8.92,8.0,2.009,1.652,54.02,55.51,57.13,56.38,51.479,96.7,0.3004
22.4,FLT_003,45.31,8.96,8.0,1.058,1.672,55.43,57.06,56.06,54.88,51.544,97.7,0.316
22.5,FLT_003,45.16,9.0,8.0,3.386,1.749,55.02,53.41,54.0,55.18,51.624,97.2,0.2509
22.6,FLT_003,45.61,9.04,8.0,0.707,1.702,55.3,55.74,54.5,55.6,51.525,97.4,0.2761
22.7,FLT_003,45.58,9.08,8.0,0.207,1.783,55.42,56.44,55.3,56.01,51.581,96.7,0.2802
22.8,FLT_003,45.47,9.12,8.0,3.65,1.89,56.04,55.41,52.89,55.77,51.801,96.8,0.3281
22.9,FLT_003,45.15,9.16,8.0,0.17,1.798,54.53,56.16,55.41,56.49,51.499,97.4,0.2597
23.0,FLT_003,45.43,9.2,8.0,-3.136,1.841,53.46,56.51,53.58,56.24,51.651,96.9,0.2759
23.1,FLT_003,45.89,9.24,8.0,1.327,1.861,54.05,55.2,55.04,54.83,51.81,97.3,0.2943
