timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g
8.7,FLT_005,18.17,3.48,8.0,3.977,359.992,54.42,54.93,53.57,55.06,51.855,99.0,0.2849
8.8,FLT_005,17.92,3.52,8.0,2.659,0.048,54.2,56.08,55.46,55.37,51.877,98.3,0.2794
8.9,FLT_005,17.79,3.56,8.0,2.669,0.146,54.87,54.3,55.05,55.63,51.813,99.3,0.3255
9.0,FLT_005,18.57,3.6,8.0,-3.094,0.093,55.25,54.21,53.99,55.42,51.684,98.2,0.2902
9.1,FLT_005,18.27,3.64,8.0,-1.6,0.081,53.7,55.39,53.44,56.33,51.911,97.9,0.2784
9.2,FLT_005,17.97,3.68,8.0,2.43,0.096,55.33,54.93,55.75,55.62,51.901,99.0,0.3209
9.3,FLT_005,19.18,3.72,8.0,1.484,0.058,54.48,54.94,55.94,54.94,51.783,98.7,0.3628
9.4,FLT_005,18.76,3.76,8.0,-2.483,0.091,54.7,54.87,54.31,55.87,51.668,98.3,0.2786
9.5,FLT_005,18.95,3.8,8.0,0.383,0.082,56.17,55.07,55.64,54.34,51.812,98.9,0.3152
9.6,FLT_005,18.91,3.84,8.0,-4.829,0.007,54.26,55.57,53.0,53.57,51.685,98.8,0.1979
9.7,FLT_005,20.14,3.88,8.0,-4.693,0.007,53.44,56.54,53.27,55.82,51.852,98.8,0.256
9.8,FLT_005,19.19,3.92,8.0,-0.845,0.122,57.0,52.56,54.48,55.92,51.75,98.5,0.3208
9.9,FLT_005,19.69,3.96,8.0,0.725,359.935,53.65,55.64,55.16,53.12,51.881,98.3,0.248
10.0,FLT_005,19.34,4.0,8.0,-0.715,359.896,55.17,54.53,55.4,56.32,51.865,98.7,0.2325
10.1,FLT_005,19.2,4.04,8.0,-1.389,359.692,55.3,56.5,55.5,54.62,51.79,99.1,0.2537
10.2,FLT_005,19.7,4.08,8.0,1.279,359.607,57.27,54.26,55.6,55.64,51.804,98.4,0.3243
10.3,FLT_005,20.99,4.12,8.0,-2.672,359.49,55.13,56.89,55.83,55.55,51.855,98.7,0.3709
10.4,FLT_005,21.57,4.16,8.0,4.176,359.451,54.55,57.09,55.16,57.31,51.93,98.4,0.2937
10.5,FLT_005,20.99,4.2,8.0,-3.31,359.678,54.37,55.0,56.68,54.31,51.907,98.5,0.289
10.6,FLT_005,22.09,4.24,8.0,0.496,359.674,54.65,54.01,56.39,54.34,51.89,98.5,0.3149
10.7,FLT_005,21.1,4.28,8.0,-1.903,359.534,54.54,53.98,55.24,54.33,51.748,98.6,0.2827
10.8,FLT_005,21.8,4.32,8.0,0.194,359.537,53.54,52.81,54.55,56.23,51.828,98.8,0.2618
10.9,FLT_005,22.06,4.36,8.0,-0.077,359.657,55.86,54.98,54.82,54.77,51.825,98.7,0.308
11.0,FLT_005,22.99,4.4,8.0,0.041,359.615,56.51,55.75,53.81,54.99,51.734,98.0,0.3171
11.1,FLT_005,22.47,4.44,8.0,0.989,359.543,54.15,54.28,55.51,54.33,51.841,98.5,0.2767
11.2,FLT_005,23.22,4.48,8.0,-1.511,359.397,55.18,55.57,54.05,55.43,51.913,98.1,0.3802
11.3,FLT_005,23.03,4.52,8.0,-1.638,359.425,54.91,55.46,53.97,55.49,51.729,98.5,0.3771
11.4,FLT_005,23.09,4.56,8.0,3.762,359.638,55.71,55.84,54.93,54.67,51.817,98.2,0.3225
11.5,FLT_005,23.45,4.6,8.0,-3.143,359.494,55.13,57.29,55.46,54.65,51.899,98.3,0.1657
11.6,FLT_005,23.21,4.64,8.0,-0.414,359.717,53.95,54.53,55.54,55.14,51.633,98.8,0.4459
11.7,FLT_005,23.78,4.68,8.0,3.209,359.719,55.52,56.05,53.59,55.84,51.804,98.8,0.2397
11.8,FLT_005,23.25,4.72,8.0,-4.968,359.689,54.24,55.14,54.97,56.44,51.806,97.9,0.3568
11.9,FLT_005,24.5,4.76,8.0,0.285,359.695,54.2,53.87,56.24,55.1,51.585,98.8,0.2352
12.0,FLT_005,24.44,4.8,8.0,-0.892,359.719,53.71,55.64,55.65,54.72,51.764,97.6,0.3423
12.1,FLT_005,25.23,4.84,8.0,0.212,359.736,55.49,54.19,53.46,54.03,51.907,98.6,0.2696
12.2,FLT_005,24.07,4.88,8.0,-2.415,359.744,56.58,55.97,56.23,55.84,51.868,98.2,0.1707
12.3,FLT_005,25.13,4.92,8.0,1.221,359.817,56.2,55.98,53.63,53.84,51.597,98.7,0.3621
12.4,FLT_005,25.34,4.96,8.0,1.515,359.704,53.89,54.25,55.36,54.06,51.848,97.9,0.2406
12.5,FLT_005,24.72,5.0,8.0,-0.945,359.793,53.94,54.66,56.05,55.0,51.865,98.6,0.3004
12.6,FLT_005,25.5,5.04,8.0,3.948,359.774,54.23,53.39,55.94,55.6,51.822,98.4,0.3195
12.7,FLT_005,26.56,5.08,8.0,-1.847,359.794,54.18,57.0,55.26,54.56,51.823,97.6,0.2801
12.8,FLT_005,25.0,5.12,8.0,-0.054,359.796,55.57,56.66,54.88,53.93,51.871,98.1,0.2294
12.9,FLT_005,25.96,5.16,8.0,-0.221,359.889,54.04,55.57,55.39,54.93,51.512,98.3,0.3212
13.0,FLT_005,24.97,5.2,8.0,1.163,359.918,55.15,56.35,55.37,53.65,51.874,97.9,0.2713
13.1,FLT_005,26.08,5.24,8.0,0.114,359.904,55.5,55.87,56.02,53.12,51.817,98.8,0.3855
13.2,FLT_005,26.36,5.28,8.0,0.269,0.065,54.05,54.06,56.0,54.58,51.739,97.9,0.269
13.3,FLT_005,27.09,5.32,8.0,-1.846,359.974,55.7,55.21,56.2,55.45,51.785,98.1,0.2862
13.4,FLT_005,26.99,5.36,8.0,3.754,0.008,54.42,55.23,56.58,54.68,51.719,98.0,0.2665
13.5,FLT_005,26.3,5.4,8.0,2.308,359.981,54.91,54.82,53.87,56.64,52.009,97.7,0.3113
13.6,FLT_005,28.5,5.44,8.0,1.654,0.075,54.64,54.87,54.97,56.1,51.674,98.0,0.2964
13.7,FLT_005,26.9,5.48,8.0,1.341,359.973,52.81,54.2,56.49,54.1,51.662,98.4,0.3069
13.8,FLT_005,27.68,5.52,8.0,0.649,0.056,55.29,55.15,53.99,55.76,51.69,97.6,0.3693
13.9,FLT_005,27.21,5.56,8.0,3.162,0.018,55.77,55.54,55.01,55.56,51.776,97.9,0.2712
14.0,FLT_005,28.18,5.6,8.0,-1.45,0.092,55.93,54.55,54.18,53.96,51.736,97.6,0.2985
14.1,FLT_005,27.92,5.64,8.0,2.483,0.098,56.42,54.06,53.45,56.58,51.691,98.3,0.3273
14.2,FLT_005,28.14,5.68,8.0,1.907,0.003,53.98,55.22,54.48,54.5,51.729,97.7,0.3447
14.3,FLT_005,28.76,5.72,8.0,-2.364,359.925,56.08,54.34,54.69,55.35,51.757,97.9,0.2402
14.4,FLT_005,29.04,5.76,8.0,-2.276,0.037,53.77,55.07,55.28,52.04,51.811,97.7,0.2888
14.5,FLT_005,29.73,5.8,8.0,1.455,0.038,55.58,56.84,55.33,54.36,51.687,97.6,0.3029
14.6,FLT_005,28.99,5.84,8.0,1.213,0.064,54.27,56.24,56.21,55.61,51.763,97.7,0.2575
14.7,FLT_005,30.37,5.88,8.0,3.735,0.121,57.2,56.56,56.45,56.14,51.802,98.1,0.3027
14.8,FLT_005,28.97,5.92,8.0,0.352,0.048,55.24,52.72,55.48,56.33,51.638,97.9,0.2984
14.9,FLT_005,29.71,5.96,8.0,-0.467,0.231,54.2,55.08,54.21,53.6,51.683,98.1,0.2238
15.0,FLT_005,29.94,6.0,8.0,1.563,0.12,53.06,55.32,55.39,54.2,51.58,98.4,0.3329
15.1,FLT_005,30.39,6.04,8.0,1.149,0.08,56.05,52.16,56.35,55.81,51.602,98.2,0.2956
15.2,FLT_005,30.48,6.08,8.0,-1.744,0.018,53.6,54.55,54.19,55.07,51.853,97.9,0.3615
15.3,FLT_005,30.69,6.12,8.0,-0.141,359.974,54.73,54.43,53.86,56.55,51.714,98.4,0.2558
15.4,FLT_005,30.87,6.16,8.0,-1.462,0.084,52.98,56.46,53.91,54.96,51.785,97.8,0.2685
15.5,FLT_005,30.5,6.2,8.0,2.736,0.16,53.0,56.65,55.74,54.88,51.661,97.6,0.3058
15.6,FLT_005,30.91,6.24,8.0,1.325,0.189,54.87,55.99,56.46,54.17,51.851,97.8,0.3358
15.7,FLT_005,30.31,6.28,8.0,-0.309,359.979,54.87,56.26,54.71,55.66,51.733,97.4,0.3123
15.8,FLT_005,30.95,6.32,8.0,1.746,359.962,54.85,54.78,53.92,57.06,51.73,98.0,0.2909
15.9,FLT_005,31.32,6.36,8.0,2.046,359.898,55.85,53.32,56.74,56.26,51.643,97.4,0.3434
16.0,FLT_005,31.93,6.4,8.0,-1.287,359.815,54.39,55.69,54.89,53.76,51.788,98.1,0.3689
16.1,FLT_005,31.71,6.44,8.0,1.272,359.897,54.4,53.79,55.14,55.52,51.54,98.1,0.288
16.2,FLT_005,32.15,6.48,8.0,-0.619,0.049,55.28,55.06,55.0,54.2,51.424,98.2,0.4097
16.3,FLT_005,32.41,6.52,8.0,-0.69,0.209,53.35,54.41,55.18,55.24,51.546,97.4,0.3063
16.4,FLT_005,33.09,6.56,8.0,0.069,0.169,55.25,55.77,56.64,55.55,51.76,98.1,0.3138
16.5,FLT_005,33.42,6.6,8.0,-2.015,0.238,54.69,53.58,56.29,55.52,52.047,97.9,0.2765
16.6,FLT_005,33.89,6.64,8.0,0.529,0.122,55.52,56.36,53.94,55.06,51.585,97.1,0.3891
16.7,FLT_005,32.5,6.68,8.0,-0.326,359.992,55.67,52.6,54.88,54.45,51.682,98.0,0.2558
16.8,FLT_005,33.58,6.72,8.0,-0.116,0.1,55.68,56.44,54.71,55.9,51.717,97.7,0.2819
16.9,FLT_005,33.67,6.76,8.0,1.769,0.088,55.26,53.62,55.55,55.11,51.773,97.3,0.2918
17.0,FLT_005,34.64,6.8,8.0,0.568,0.184,52.55,53.76,55.78,56.09,51.718,97.3,0.2601
17.1,FLT_005,34.4,6.84,8.0,-1.527,0.1,56.33,55.4,55.26,54.84,51.702,97.4,0.3018
17.2,FLT_005,34.73,6.88,8.0,2.366,0.195,55.32,54.64,55.59,55.01,51.526,97.4,0.2709
17.3,FLT_005,35.2,6.92,8.0,-0.505,0.281,55.74,55.73,54.12,54.11,51.737,98.4,0.2983
17.4,FLT_005,34.65,6.96,8.0,1.353,0.195,55.55,54.82,54.46,54.01,51.648,97.4,0.284
17.5,FLT_005,35.08,7.0,8.0,-3.702,0.307,54.78,55.43,51.38,53.58,51.888,98.0,0.3289
17.6,FLT_005,35.84,7.04,8.0,-0.895,0.313,56.22,54.51,56.26,54.01,51.734,96.3,0.3548
17.7,FLT_005,34.97,7.08,8.0,-3.988,0.259,55.1,54.82,53.35,55.76,51.674,97.2,0.2994
17.8,FLT_005,36.3,7.12,8.0,0.5,0.059,53.69,54.11,55.06,53.3,51.645,97.2,0.445
17.9,FLT_005,35.85,7.16,8.0,-3.136,0.097,55.81,55.65,55.38,53.05,51.651,97.3,0.311
18.0,FLT_005,34.39,7.2,8.0,1.821,0.094,55.5,57.15,54.6,55.82,51.686,97.8,0.2632
18.1,FLT_005,36.66,7.24,8.0,1.773,0.031,55.24,53.78,54.7,56.46,51.711,97.1,0.2161
18.2,FLT_005,36.19,7.28,8.0,-0.243,359.982,53.91,55.69,56.3,56.35,51.408,97.5,0.2893
18.3,FLT_005,36.16,7.32,8.0,-1.14,359.783,56.04,55.01,56.18,54.62,51.669,97.7,0.2923
18.4,FLT_005,36.96,7.36,8.0,0.127,359.654,55.18,54.19,55.86,54.09,51.776,97.2,0.3988
18.5,FLT_005,36.86,7.4,8.0,1.992,359.532,55.7,56.77,54.23,55.54,51.655,97.4,0.2179
18.6,FLT_005,37.32,7.44,8.0,1.392,359.572,55.09,55.11,56.32,57.22,51.638,97.8,0.3353
18.7,FLT_005,36.9,7.48,8.0,-4.167,359.506,54.51,54.46,55.74,53.5,51.667,97.4,0.2676
18.8,FLT_005,38.33,7.52,8.0,-1.174,359.472,54.58,54.9,53.29,54.81,51.668,96.4,0.3434
18.9,FLT_005,37.49,7.56,8.0,-0.527,359.44,54.8,54.06,52.48,56.21,51.65,97.0,0.2783
19.0,FLT_005,38.42,7.6,8.0,2.603,359.444,54.51,56.04,56.24,54.62,51.628,97.4,0.3059
19.1,FLT_005,38.76,7.64,8.0,3.77,359.431,56.43,55.62,54.8,55.4,51.472,96.8,0.3371
19.2,FLT_005,38.68,7.68,8.0,0.216,359.501,55.22,55.43,55.6,54.46,51.578,97.8,0.2743
19.3,FLT_005,38.26,7.72,8.0,1.742,359.536,54.61,54.23,54.94,53.94,51.636,97.6,0.2969
19.4,FLT_005,38.23,7.76,8.0,-1.976,359.445,55.25,56.95,54.98,54.82,51.675,97.1,0.2273
19.5,FLT_005,38.8,7.8,8.0,0.435,359.562,54.05,55.64,54.79,55.95,51.501,97.0,0.3239
19.6,FLT_005,39.15,7.84,8.0,-3.648,359.503,55.05,54.57,54.97,54.59,51.691,97.1,0.2845
19.7,FLT_005,39.23,7.88,8.0,-0.719,359.503,54.19,54.98,54.63,56.05,51.406,97.0,0.2924
19.8,FLT_005,39.78,7.92,8.0,-0.472,359.572,54.66,55.35,53.93,55.14,51.645,97.5,0.3254
19.9,FLT_005,39.08,7.96,8.0,-1.724,359.702,55.03,54.42,56.11,54.7,51.535,96.7,0.2905
20.0,FLT_005,39.83,8.0,8.0,-2.251,359.672,53.81,54.86,54.73,55.81,51.653,97.3,0.3228
20.1,FLT_005,40.64,8.04,8.0,1.961,359.687,53.68,54.97,54.34,55.98,51.798,97.3,0.3789
20.2,FLT_005,40.28,8.08,8.0,1.928,359.664,55.94,54.65,53.7,55.4,51.409,96.9,0.2337
20.3,FLT_005,41.23,8.12,8.0,-2.359,359.5,56.58,56.34,55.21,54.38,51.531,96.9,0.3183
20.4,FLT_005,40.07,8.16,8.0,-1.771,359.68,53.01,57.1,55.11,55.61,51.67,96.5,0.3785
20.5,FLT_005,41.25,8.2,8.0,-2.011,359.61,55.78,55.08,55.03,54.2,51.451,97.2,0.2471
20.6,FLT_005,41.48,8.24,8.0,2.383,359.482,55.15,55.74,54.15,54.59,51.518,96.5,0.2945
20.7,FLT_005,41.83,8.28,8.0,0.868,359.399,54.11,53.39,55.15,56.22,51.781,96.2,0.3299
20.8,FLT_005,42.2,8.32,8.0,-2.099,359.525,54.17,55.82,53.04,54.11,51.583,97.4,0.3027
20.9,FLT_005,42.09,8.36,8.0,-1.099,359.508,55.81,55.87,54.68,54.48,51.642,96.9,0.2756
21.0,FLT_005,40.98,8.4,8.0,-0.567,359.531,56.55,54.97,55.5,54.26,51.489,96.8,0.3448
21.1,FLT_005,42.57,8.44,8.0,-2.326,359.584,54.71,55.54,54.11,54.61,51.659,97.0,0.2713
21.2,FLT_005,41.87,8.48,8.0,-1.543,359.55,54.29,54.27,53.57,55.48,51.488,96.8,0.2982
21.3,FLT_005,42.46,8.52,8.0,0.119,359.707,54.68,53.86,54.89,53.85,51.575,97.1,0.3163
21.4,FLT_005,42.92,8.56,8.0,0.1,359.705,55.61,54.93,55.21,54.49,51.66,97.2,0.3053
21.5,FLT_005,43.59,8.6,8.0,-1.817,359.777,56.45,55.06,53.63,55.08,51.647,97.3,0.2687
21.6,FLT_005,43.42,8.64,8.0,0.623,359.747,54.82,54.7,55.46,54.11,51.721,97.3,0.2594
21.7,FLT_005,43.48,8.68,8.0,-0.584,359.647,54.9,55.69,54.97,57.21,51.759,97.2,0.3152
21.8,FLT_005,42.82,8.72,8.0,1.625,359.541,53.14,56.3,55.14,53.24,51.719,97.0,0.3369
21.9,FLT_005,43.96,8.76,8.0,0.416,359.557,55.38,56.16,55.44,55.65,51.587,97.0,0.2463
22.0,FLT_005,44.26,8.8,8.0,-0.282,359.377,54.37,54.23,55.5,54.73,51.516,96.9,0.3794
22.1,FLT_005,42.81,8.84,8.0,-1.12,359.417,54.86,54.57,54.7,53.37,51.523,96.6,0.3255
22.2,FLT_005,44.41,8.88,8.0,-1.288,359.31,55.95,54.45,53.92,54.0,51.399,96.8,0.3937
22.3,FLT_005,44.14,8.92,8.0,-0.054,359.08,53.98,55.36,54.9,54.27,51.647,97.0,0.389
22.4,FLT_005,44.04,8.96,8.0,-2.773,359.108,56.43,54.24,53.16,54.73,51.572,96.7,0.3566
22.5,FLT_005,45.26,9.0,8.0,1.943,359.152,53.18,55.29,54.73,54.85,51.397,96.9,0.3446
22.6,FLT_005,45.17,9.04,8.0,0.107,359.159,56.69,57.19,54.56,55.02,51.527,96.7,0.2887
22.7,FLT_005,45.97,9.08,8.0,-0.31,359.368,54.0,56.68,54.62,54.65,51.418,96.8,0.2914
22.8,FLT_005,45.76,9.12,8.0,0.174,359.242,55.01,53.95,55.23,53.63,51.594,96.6,0.3089
22.9,FLT_005,45.22,9.16,8.0,-0.392,359.144,55.73,53.68,53.92,55.18,51.506,97.2,0.2641
23.0,FLT_005,46.36,9.2,8.0,0.008,359.281,53.83,55.24,55.01,54.84,51.555,97.2,0.2558
23.1,FLT_005,46.16,9.24,8.0,-1.669,359.128,52.32,54.61,55.09,55.23,51.539,96.5,0.2037
