timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g
2.6,FLT_001,4.63,1.04,8.0,0.585,0.722,55.18,55.62,56.07,54.86,51.951,99.5,0.3405
2.7,FLT_001,5.59,1.08,8.0,-0.725,0.649,56.25,54.11,54.05,55.43,51.979,99.9,0.2695
2.8,FLT_001,5.3,1.12,8.0,-0.464,0.76,54.63,55.26,56.99,55.39,52.056,99.4,0.3544
2.9,FLT_001,5.66,1.16,8.0,-1.92,0.809,55.21,54.13,53.3,54.93,51.817,99.7,0.3148
3.0,FLT_001,5.7,1.2,8.0,1.692,0.632,56.07,54.68,55.4,56.43,51.815,99.6,0.2213
3.1,FLT_001,7.13,1.24,8.0,-3.483,0.58,56.4,55.43,55.17,53.48,52.069,100.0,0.3923
3.2,FLT_001,6.39,1.28,8.0,1.942,0.607,54.37,54.72,54.15,55.25,52.104,99.5,0.3092
3.3,FLT_001,6.07,1.32,8.0,-2.807,0.392,56.91,56.52,55.24,55.78,51.83,99.9,0.2831
3.4,FLT_001,7.21,1.36,8.0,1.925,0.4,54.27,56.46,53.44,55.91,51.847,99.7,0.3083
3.5,FLT_001,6.39,1.4,8.0,-0.708,0.416,55.5,54.24,54.79,53.87,51.985,99.5,0.2641
3.6,FLT_001,7.31,1.44,8.0,-2.464,0.297,53.91,53.41,55.77,56.21,51.933,99.1,0.2924
3.7,FLT_001,6.42,1.48,8.0,1.159,0.325,52.84,56.84,54.99,55.29,51.932,99.5,0.3395
3.8,FLT_001,6.94,1.52,8.0,1.858,0.325,53.53,56.32,55.2,56.14,51.846,99.7,0.3344
3.9,FLT_001,7.9,1.56,8.0,-0.876,0.206,56.22,56.33,54.35,54.79,51.994,99.1,0.331
4.0,FLT_001,8.37,1.6,8.0,1.441,0.298,54.39,55.9,55.33,56.07,51.896,99.7,0.2699
4.1,FLT_001,8.29,1.64,8.0,-4.57,0.382,56.11,53.27,56.35,55.95,51.891,99.8,0.257
4.2,FLT_001,8.34,1.68,8.0,-2.641,0.353,54.63,55.35,54.88,55.62,51.803,99.4,0.3194
4.3,FLT_001,8.45,1.72,8.0,2.585,0.333,54.63,55.48,55.07,54.57,51.993,99.7,0.3385
4.4,FLT_001,8.06,1.76,8.0,-0.447,0.406,55.19,57.71,54.31,54.75,51.876,99.4,0.2634
4.5,FLT_001,8.64,1.8,8.0,-3.724,0.386,54.33,54.44,55.82,55.72,51.905,99.5,0.2886
4.6,FLT_001,8.97,1.84,8.0,-1.398,0.193,54.99,56.03,55.79,54.84,52.027,99.8,0.3196
4.7,FLT_001,9.93,1.88,8.0,-1.847,0.241,53.47,55.83,55.17,55.02,51.801,98.9,0.2952
4.8,FLT_001,9.77,1.92,8.0,-0.332,0.16,54.53,55.74,55.35,54.76,51.895,99.1,0.3579
4.9,FLT_001,8.92,1.96,8.0,-0.742,0.121,53.77,56.07,55.6,55.26,51.746,99.7,0.2346
5.0,FLT_001,10.16,2.0,8.0,0.358,0.267,52.34,54.96,54.76,54.38,51.848,99.7,0.2274
5.1,FLT_001,10.01,2.04,8.0,-0.139,0.253,55.75,55.71,55.44,56.04,52.027,98.9,0.3548
5.2,FLT_001,10.06,2.08,8.0,2.719,0.253,53.98,54.55,55.07,54.38,51.742,99.7,0.3309
5.3,FLT_001,10.91,2.12,8.0,0.849,0.304,55.73,54.48,56.3,54.07,51.918,98.5,0.3045
5.4,FLT_001,11.32,2.16,8.0,0.915,0.355,57.13,57.03,54.91,56.15,52.052,99.4,0.2833
5.5,FLT_001,11.47,2.2,8.0,2.33,0.263,54.6,56.01,54.82,53.71,51.945,99.3,0.3235
5.6,FLT_001,10.78,2.24,8.0,-0.778,0.257,51.47,54.73,55.28,56.33,51.83,99.0,0.3094
5.7,FLT_001,11.25,2.28,8.0,-2.524,0.261,55.04,56.0,54.55,54.66,51.775,99.0,0.315
5.8,FLT_001,11.77,2.32,8.0,2.414,0.288,56.05,52.54,55.01,54.6,51.691,99.0,0.2966
5.9,FLT_001,12.29,2.36,8.0,0.272,0.317,56.36,54.47,55.52,55.92,52.038,99.1,0.3268
6.0,FLT_001,11.76,2.4,8.0,0.279,0.576,53.51,54.86,54.57,55.95,51.838,99.7,0.3459
6.1,FLT_001,12.11,2.44,8.0,-1.267,0.458,55.68,54.77,53.95,56.04,51.698,99.4,0.3452
6.2,FLT_001,11.85,2.48,8.0,-1.234,0.556,54.93,53.38,53.47,55.44,51.774,99.6,0.3229
6.3,FLT_001,12.0,2.52,8.0,1.693,0.674,53.72,56.86,54.06,55.0,51.766,99.0,0.2998
6.4,FLT_001,13.21,2.56,8.0,1.969,0.724,55.16,54.27,52.76,55.19,51.822,99.2,0.3222
6.5,FLT_001,13.68,2.6,8.0,1.568,0.659,54.25,55.12,54.88,55.26,52.109,98.8,0.3598
6.6,FLT_001,13.17,2.64,8.0,1.586,0.825,56.56,54.45,54.53,53.33,51.96,99.0,0.2923
6.7,FLT_001,13.9,2.68,8.0,1.138,0.606,54.8,55.41,54.52,55.42,51.914,98.9,0.2864
6.8,FLT_001,13.78,2.72,8.0,0.263,0.537,54.82,53.7,55.31,54.79,51.984,99.2,0.3247
6.9,FLT_001,13.48,2.76,8.0,-0.351,0.655,55.12,54.43,54.34,55.16,52.045,98.8,0.3369
7.0,FLT_001,14.18,2.8,8.0,2.421,0.618,54.77,56.72,55.8,55.55,51.913,98.8,0.295
7.1,FLT_001,14.97,2.84,8.0,-0.747,0.777,54.82,52.97,54.19,54.35,52.002,99.1,0.3225
7.2,FLT_001,14.38,2.88,8.0,0.74,0.626,54.73,54.97,55.66,55.27,51.792,99.0,0.258
7.3,FLT_001,15.38,2.92,8.0,-1.608,0.515,56.16,54.69,55.26,55.34,51.768,98.8,0.2995
7.4,FLT_001,13.49,2.96,8.0,-1.319,0.462,55.25,56.28,55.8,53.68,51.749,98.7,0.3776
7.5,FLT_001,15.41,3.0,8.0,-0.472,0.503,54.89,54.99,57.15,54.67,51.879,98.7,0.3304
7.6,FLT_001,15.25,3.04,8.0,-1.608,0.481,54.02,55.44,55.5,54.93,51.585,99.2,0.2676
7.7,FLT_001,15.25,3.08,8.0,1.596,0.432,54.78,55.95,54.15,54.66,51.978,99.0,0.2743
7.8,FLT_001,15.65,3.12,8.0,-2.696,0.574,54.48,56.09,55.29,53.94,51.795,98.7,0.2378
7.9,FLT_001,14.81,3.16,8.0,0.198,0.726,54.04,56.87,56.08,55.84,51.925,98.7,0.3812
8.0,FLT_001,15.89,3.2,8.0,0.265,0.684,55.01,56.51,53.9,55.75,51.701,98.5,0.2503
8.1,FLT_001,16.38,3.24,8.0,-3.622,0.513,54.56,54.75,55.73,54.86,51.949,98.7,0.1735
8.2,FLT_001,17.14,3.28,8.0,-0.882,0.297,54.57,54.5,53.01,55.76,51.974,98.9,0.2297
8.3,FLT_001,16.34,3.32,8.0,0.511,0.321,53.99,56.86,54.71,56.31,51.844,98.6,0.3027
8.4,FLT_001,16.4,3.36,8.0,0.857,0.387,53.19,55.73,55.99,56.3,51.885,99.5,0.2641
8.5,FLT_001,16.75,3.4,8.0,-0.409,0.393,53.47,54.3,55.58,55.15,51.727,99.0,0.3065
8.6,FLT_001,17.66,3.44,8.0,1.354,0.386,55.29,54.64,56.55,57.61,51.833,98.8,0.3171
8.7,FLT_001,17.57,3.48,8.0,-0.219,0.306,55.1,55.45,55.06,56.28,51.923,98.8,0.2688
8.8,FLT_001,17.34,3.52,8.0,0.027,0.371,55.83,53.93,54.39,53.99,51.794,98.3,0.254
8.9,FLT_001,18.06,3.56,8.0,0.503,0.539,57.69,55.64,54.4,54.32,51.975,98.4,0.3455
9.0,FLT_001,18.05,3.6,8.0,1.854,0.317,55.81,55.9,55.8,54.57,51.642,99.1,0.3149
9.1,FLT_001,18.69,3.64,8.0,-1.351,0.31,55.31,55.11,54.06,54.07,51.785,99.2,0.1662
9.2,FLT_001,18.05,3.68,8.0,-0.974,0.213,55.41,55.2,55.55,55.79,51.624,98.0,0.2231
9.3,FLT_001,18.44,3.72,8.0,-1.338,0.064,56.5,54.22,55.63,55.75,51.846,98.8,0.2104
9.4,FLT_001,18.61,3.76,8.0,-0.664,359.951,54.69,55.12,54.71,57.11,51.791,99.1,0.292
9.5,FLT_001,18.27,3.8,8.0,2.852,359.988,55.1,55.45,54.74,54.52,51.792,98.6,0.3101
9.6,FLT_001,19.35,3.84,8.0,1.145,0.029,53.7,56.1,55.77,54.7,51.882,99.1,0.2914
9.7,FLT_001,19.53,3.88,8.0,-2.262,0.175,54.1,55.18,54.5,54.78,51.778,98.9,0.2686
9.8,FLT_001,19.61,3.92,8.0,-1.201,0.176,53.74,55.22,55.24,56.09,52.085,98.7,0.3511
9.9,FLT_001,19.69,3.96,8.0,0.746,0.0,54.85,54.67,53.44,56.1,51.883,98.5,0.316
10.0,FLT_001,19.3,4.0,8.0,-1.813,359.976,55.89,55.03,53.67,53.79,51.803,98.6,0.2544
10.1,FLT_001,19.99,4.04,8.0,-1.451,359.838,54.45,55.97,55.29,53.51,51.73,98.4,0.2576
10.2,FLT_001,20.23,4.08,8.0,2.69,359.717,55.4,54.16,54.48,55.97,51.705,98.6,0.2619
10.3,FLT_001,20.2,4.12,8.0,-1.227,359.775,55.77,56.09,54.98,55.88,51.838,98.6,0.2826
10.4,FLT_001,20.72,4.16,8.0,1.909,359.794,54.41,54.74,54.67,55.02,51.739,98.4,0.3018
10.5,FLT_001,21.21,4.2,8.0,2.511,359.853,53.71,54.77,56.45,53.91,51.889,97.9,0.3207
10.6,FLT_001,22.15,4.24,8.0,-1.467,359.817,53.67,53.75,57.66,55.46,51.78,98.4,0.2588
10.7,FLT_001,21.49,4.28,8.0,-1.78,359.896,54.73,55.07,55.23,54.36,51.778,98.2,0.2322
10.8,FLT_001,21.73,4.32,8.0,-0.552,359.855,54.48,54.84,54.28,54.6,51.795,98.1,0.3197
10.9,FLT_001,21.77,4.36,8.0,-2.177,359.967,55.35,54.0,57.61,55.75,51.767,98.2,0.3414
11.0,FLT_001,21.04,4.4,8.0,0.242,0.001,53.73,52.52,54.31,55.68,51.808,98.7,0.3855
11.1,FLT_001,22.19,4.44,8.0,-0.411,359.981,55.49,54.89,54.4,54.1,51.985,98.1,0.3202
11.2,FLT_001,22.43,4.48,8.0,0.721,0.002,54.6,53.99,54.6,56.33,51.83,98.1,0.2635
11.3,FLT_001,23.84,4.52,8.0,2.794,360.0,54.23,55.61,55.76,53.92,51.816,98.6,0.3305
11.4,FLT_001,22.71,4.56,8.0,1.635,0.16,54.16,56.07,54.07,54.94,51.851,98.2,0.2925
11.5,FLT_001,23.15,4.6,8.0,0.978,0.184,57.04,55.98,55.09,55.84,51.759,98.0,0.2327
11.6,FLT_001,23.19,4.64,8.0,-3.932,0.184,54.94,56.02,52.95,54.86,51.672,98.6,0.2976
11.7,FLT_001,22.82,4.68,8.0,0.887,0.16,52.91,55.16,54.76,56.36,51.464,98.3,0.3141
11.8,FLT_001,24.18,4.72,8.0,3.445,0.244,55.71,54.47,54.59,55.38,51.559,98.3,0.3717
11.9,FLT_001,24.18,4.76,8.0,-6.021,0.315,54.43,54.97,56.32,54.17,51.837,98.2,0.3036
12.0,FLT_001,24.4,4.8,8.0,1.379,0.288,54.55,54.69,58.16,55.61,51.797,98.4,0.2592
12.1,FLT_001,23.75,4.84,8.0,-0.319,0.172,56.13,55.77,55.84,55.47,51.743,98.5,0.2057
12.2,FLT_001,25.11,4.88,8.0,-1.7,0.082,55.37,53.55,55.36,54.89,51.992,98.2,0.2385
12.3,FLT_001,23.9,4.92,8.0,1.602,0.064,55.55,54.93,55.76,55.94,51.751,97.8,0.2515
12.4,FLT_001,25.1,4.96,8.0,3.419,0.199,52.09,54.57,53.14,55.24,51.516,98.3,0.3833
12.5,FLT_001,26.1,5.0,8.0,1.55,0.174,54.7,56.36,55.21,54.51,51.825,98.1,0.2905
12.6,FLT_001,24.71,5.04,8.0,-0.742,0.114,55.94,54.68,54.5,55.39,51.864,98.5,0.2955
12.7,FLT_001,25.12,5.08,8.0,-1.887,359.938,56.61,55.85,55.57,57.75,51.818,97.9,0.3551
12.8,FLT_001,25.65,5.12,8.0,0.289,0.089,54.27,54.25,55.15,56.52,51.862,98.1,0.3301
12.9,FLT_001,25.55,5.16,8.0,1.746,0.146,54.06,56.75,53.56,54.88,51.566,97.7,0.2869
13.0,FLT_001,25.23,5.2,8.0,-0.774,0.226,55.17,54.12,54.38,55.8,51.749,98.4,0.3573
13.1,FLT_001,26.24,5.24,8.0,-0.581,0.322,56.44,52.89,55.18,54.89,51.655,98.5,0.2658
13.2,FLT_001,25.87,5.28,8.0,5.644,0.306,55.11,54.68,53.71,56.54,51.788,98.0,0.3142
13.3,FLT_001,26.84,5.32,8.0,2.157,0.314,56.16,54.9,54.51,54.39,51.886,98.1,0.2372
13.4,FLT_001,26.34,5.36,8.0,2.3,0.463,52.41,55.35,55.78,55.14,51.695,97.9,0.313
13.5,FLT_001,27.78,5.4,8.0,-2.921,0.481,54.91,55.13,54.15,54.5,51.795,97.9,0.3509
13.6,FLT_001,26.81,5.44,8.0,-1.414,0.54,54.83,55.7,56.38,54.77,51.64,98.3,0.3436
13.7,FLT_001,27.24,5.48,8.0,0.149,0.627,53.96,55.04,57.01,54.04,51.724,97.9,0.3451
13.8,FLT_001,28.01,5.52,8.0,-2.002,0.691,55.89,56.34,54.64,54.3,51.673,98.2,0.4444
13.9,FLT_001,27.19,5.56,8.0,3.201,0.678,55.57,55.35,55.69,57.07,51.902,98.0,0.2866
14.0,FLT_001,28.12,5.6,8.0,2.821,0.675,55.17,53.81,55.07,55.24,51.612,98.2,0.2548
14.1,FLT_001,28.86,5.64,8.0,-1.067,0.753,56.27,54.8,54.59,53.63,51.727,97.9,0.3228
14.2,FLT_001,27.6,5.68,8.0,3.568,0.83,55.55,58.35,54.78,55.45,51.853,98.3,0.256
14.3,FLT_001,28.7,5.72,8.0,-0.009,0.947,54.45,53.72,55.43,55.03,51.519,98.5,0.2434
14.4,FLT_001,28.93,5.76,8.0,5.179,1.002,52.61,56.61,55.42,55.07,51.755,97.4,0.2874
14.5,FLT_001,29.4,5.8,8.0,0.289,1.062,54.58,55.41,55.45,55.4,51.721,97.9,0.399
14.6,FLT_001,28.59,5.84,8.0,1.152,1.017,56.07,56.3,57.01,54.16,51.64,97.9,0.3345
14.7,FLT_001,28.74,5.88,8.0,2.8,0.959,54.43,55.36,54.22,54.38,51.828,97.7,0.319
14.8,FLT_001,29.87,5.92,8.0,2.555,1.037,55.48,55.9,56.28,54.81,51.876,98.0,0.2164
14.9,FLT_001,29.95,5.96,8.0,1.021,0.98,55.46,55.24,55.02,54.18,51.768,98.2,0.2689
15.0,FLT_001,30.13,6.0,8.0,-0.282,0.978,54.06,55.67,54.17,53.22,51.67,97.3,0.3716
15.1,FLT_001,30.38,6.04,8.0,1.028,1.115,54.97,56.46,52.21,54.71,51.553,97.2,0.2865
15.2,FLT_001,30.07,6.08,8.0,-1.632,1.238,55.68,53.18,54.79,53.86,51.714,98.3,0.4097
15.3,FLT_001,30.72,6.12,8.0,0.304,1.268,53.99,54.6,53.88,53.79,51.679,97.8,0.3224
15.4,FLT_001,30.95,6.16,8.0,-2.219,1.238,54.94,57.23,55.76,56.01,51.683,97.8,0.2925
15.5,FLT_001,30.65,6.2,8.0,-3.562,1.226,55.8,54.3,55.31,56.1,51.64,97.5,0.2843
15.6,FLT_001,32.14,6.24,8.0,0.101,1.313,55.83,55.19,55.52,57.46,51.629,97.8,0.2967
15.7,FLT_001,31.64,6.28,8.0,2.525,1.309,55.84,54.68,54.93,53.95,51.689,98.2,0.2274
15.8,FLT_001,31.01,6.32,8.0,1.852,1.253,57.35,56.6,55.08,57.18,51.561,97.9,0.3487
15.9,FLT_001,32.13,6.36,8.0,-0.164,1.375,55.63,54.57,55.91,55.4,51.786,97.8,0.3221
16.0,FLT_001,31.52,6.4,8.0,3.494,1.393,55.84,53.63,54.19,56.49,51.604,97.2,0.2872
16.1,FLT_001,32.6,6.44,8.0,-1.138,1.335,56.69,56.42,57.22,55.58,51.689,97.9,0.2944
16.2,FLT_001,32.98,6.48,8.0,-3.836,1.383,55.51,54.09,54.42,53.01,51.644,97.7,0.3405
16.3,FLT_001,32.2,6.52,8.0,-4.364,1.48,54.68,52.94,56.08,55.39,51.739,97.5,0.4015
16.4,FLT_001,33.29,6.56,8.0,-2.362,1.379,52.97,54.81,56.97,54.87,51.731,97.9,0.3766
16.5,FLT_001,33.21,6.6,8.0,1.633,1.359,54.0,53.21,53.24,55.54,51.721,97.4,0.3093
16.6,FLT_001,33.62,6.64,8.0,-1.27,1.335,54.57,54.65,54.57,54.86,51.551,97.8,0.2589
16.7,FLT_001,34.35,6.68,8.0,0.922,1.38,53.77,55.32,53.58,54.24,51.647,98.0,0.2233
16.8,FLT_001,33.48,6.72,8.0,3.293,1.443,56.01,55.38,55.69,57.15,51.824,97.7,0.3061
16.9,FLT_001,33.43,6.76,8.0,-2.2,1.388,54.94,55.02,54.74,54.56,51.628,97.5,0.2608
17.0,FLT_001,33.56,6.8,8.0,0.957,1.239,53.99,55.08,55.36,55.41,51.765,97.4,0.3078
17.1,FLT_001,33.8,6.84,8.0,1.078,1.342,55.06,55.93,55.03,54.59,51.657,97.7,0.3145
17.2,FLT_001,34.37,6.88,8.0,-1.721,1.23,54.07,53.45,56.46,54.3,51.625,97.4,0.3358
17.3,FLT_001,34.78,6.92,8.0,2.708,1.257,54.07,54.58,54.72,56.64,51.673,98.3,0.2414
17.4,FLT_001,34.94,6.96,8.0,-0.575,1.244,54.67,57.63,55.06,57.06,51.569,97.1,0.2556
17.5,FLT_001,35.42,7.0,8.0,-0.768,1.26,55.89,55.36,56.58,56.12,51.74,97.5,0.2843
17.6,FLT_001,35.21,7.04,8.0,4.223,1.425,55.63,57.32,54.5,54.01,51.563,97.6,0.313
17.7,FLT_001,36.13,7.08,8.0,1.046,1.729,54.32,56.75,56.45,54.47,51.701,97.5,0.3101
17.8,FLT_001,35.47,7.12,8.0,1.851,1.566,52.65,54.79,53.99,54.51,51.752,97.3,0.4289
17.9,FLT_001,37.17,7.16,8.0,2.71,1.664,53.95,53.39,56.88,54.32,51.685,97.8,0.187
18.0,FLT_001,36.32,7.2,8.0,-1.301,1.648,56.41,54.78,53.87,55.51,51.583,97.6,0.3555
18.1,FLT_001,35.78,7.24,8.0,2.5,1.753,54.61,54.79,55.14,54.19,51.657,97.7,0.3529
18.2,FLT_001,35.87,7.28,8.0,-1.004,1.849,53.38,54.95,55.96,54.1,51.563,97.2,0.2542
18.3,FLT_001,36.85,7.32,8.0,-1.089,1.99,55.15,56.51,54.91,55.09,51.613,97.3,0.2764
18.4,FLT_001,36.69,7.36,8.0,-0.544,2.018,55.06,54.32,54.01,54.01,51.58,97.5,0.3881
18.5,FLT_001,37.36,7.4,8.0,-1.244,1.929,55.37,55.76,55.81,54.62,51.554,97.0,0.2689
18.6,FLT_001,37.44,7.44,8.0,1.644,2.022,56.09,55.31,55.07,51.66,51.691,97.6,0.2697
18.7,FLT_001,37.37,7.48,8.0,0.534,2.034,54.18,53.48,55.63,55.1,51.724,97.3,0.306
18.8,FLT_001,37.18,7.52,8.0,-0.982,2.011,53.93,55.3,53.58,53.96,51.729,97.7,0.3256
18.9,FLT_001,37.05,7.56,8.0,1.349,1.963,54.29,55.54,56.4,54.41,51.646,97.2,0.3499
19.0,FLT_001,37.78,7.6,8.0,-0.55,2.064,56.32,55.05,55.24,54.94,51.767,97.9,0.352
19.1,FLT_001,38.63,7.64,8.0,-0.656,2.224,54.8,55.44,55.74,54.12,51.55,97.4,0.3391
19.2,FLT_001,38.51,7.68,8.0,0.097,2.104,54.81,56.67,55.18,55.29,51.744,97.4,0.2046
19.3,FLT_001,37.98,7.72,8.0,0.927,2.167,56.17,54.5,54.97,55.82,51.705,97.1,0.2979
19.4,FLT_001,38.89,7.76,8.0,0.78,2.129,56.24,52.63,54.26,54.0,51.616,97.3,0.3332
19.5,FLT_001,39.2,7.8,8.0,-0.726,1.983,54.88,54.08,55.66,55.17,51.632,97.1,0.3342
19.6,FLT_001,38.76,7.84,8.0,1.694,1.997,55.89,55.95,55.68,54.66,51.712,96.8,0.2645
19.7,FLT_001,39.48,7.88,8.0,-0.445,1.914,55.1,54.54,53.64,55.95,51.672,97.2,0.2489
19.8,FLT_001,39.64,7.92,8.0,-1.31,1.756,54.92,53.5,55.54,54.78,51.63,97.5,0.2454
19.9,FLT_001,39.24,7.96,8.0,-2.936,1.678,52.94,53.63,54.3,55.21,51.557,97.2,0.3233
20.0,FLT_001,40.19,8.0,8.0,1.966,1.575,55.79,55.75,55.6,54.97,51.508,97.1,0.3504
20.1,FLT_001,40.49,8.04,8.0,0.025,1.511,56.72,55.7,55.22,55.57,51.609,97.1,0.3071
20.2,FLT_001,40.95,8.08,8.0,0.422,1.378,54.6,54.94,52.92,54.61,51.481,97.8,0.2465
20.3,FLT_001,41.13,8.12,8.0,2.092,1.339,56.76,55.15,55.11,56.0,51.667,97.3,0.309
20.4,FLT_001,40.12,8.16,8.0,-0.955,1.267,55.36,54.21,55.02,53.86,51.415,96.6,0.2524
20.5,FLT_001,40.54,8.2,8.0,-2.749,1.305,55.18,54.16,55.93,54.49,51.621,96.9,0.2632
20.6,FLT_001,41.46,8.24,8.0,0.14,1.364,54.18,54.89,55.37,53.79,51.56,97.0,0.2816
20.7,FLT_001,41.66,8.28,8.0,0.616,1.39,54.48,55.11,56.34,52.47,51.542,96.9,0.2601
20.8,FLT_001,41.86,8.32,8.0,-0.526,1.367,55.62,54.62,54.51,54.32,51.556,97.1,0.2435
20.9,FLT_001,43.73,8.36,8.0,2.947,1.34,54.64,55.62,54.46,56.66,51.294,96.9,0.3775
21.0,FLT_001,42.29,8.4,8.0,-4.972,1.257,55.62,55.2,54.83,56.19,51.536,96.9,0.2056
21.1,FLT_001,42.77,8.44,8.0,2.24,1.175,56.34,53.84,54.3,55.63,51.491,97.1,0.2704
21.2,FLT_001,42.88,8.48,8.0,1.582,1.246,55.94,54.7,54.26,55.08,51.49,96.5,0.2892
21.3,FLT_001,42.93,8.52,8.0,0.914,1.07,56.48,55.04,53.74,55.11,51.886,96.3,0.3614
21.4,FLT_001,42.65,8.56,8.0,-6.672,1.062,55.78,54.9,56.26,55.87,51.433,97.3,0.3147
21.5,FLT_001,43.39,8.6,8.0,2.568,1.029,54.94,55.04,53.16,56.21,51.61,97.2,0.2859
21.6,FLT_001,42.82,8.64,8.0,-2.053,1.089,54.67,54.6,54.45,55.46,51.488,97.1,0.2629
21.7,FLT_001,43.29,8.68,8.0,-1.015,0.947,53.87,54.02,54.95,54.37,51.475,97.0,0.3574
21.8,FLT_001,43.36,8.72,8.0,-0.341,0.948,55.34,54.41,56.6,55.69,51.429,96.9,0.2597
21.9,FLT_001,43.85,8.76,8.0,0.815,0.982,55.68,54.4,57.41,54.56,51.675,97.8,0.3106
22.0,FLT_001,45.16,8.8,8.0,1.279,0.792,54.29,55.71,55.2,54.18,51.68,96.9,0.2915
22.1,FLT_001,43.27,8.84,8.0,1.786,0.684,57.2,55.98,55.0,57.4,51.496,97.7,0.324
22.2,FLT_001,44.75,8.88,8.0,1.632,0.675,55.81,54.99,57.28,55.66,51.647,97.5,0.3786
22.3,FLT_001,43.8,8.92,8.0,0.506,0.727,55.62,54.61,55.05,54.59,51.45,97.0,0.3353
22.4,FLT_001,44.57,8.96,8.0,0.832,0.745,56.44,53.39,56.37,54.12,51.512,96.8,0.2936
22.5,FLT_001,45.55,9.0,8.0,-2.182,0.801,54.94,54.7,54.48,55.69,51.618,96.8,0.3838
22.6,FLT_001,45.24,9.04,8.0,-1.502,0.693,54.99,54.33,55.15,54.3,51.448,96.7,0.379
22.7,FLT_001,44.87,9.08,8.0,1.791,0.534,54.46,53.5,54.55,55.49,51.472,96.9,0.357
22.8,FLT_001,45.25,9.12,8.0,1.674,0.543,55.04,56.82,57.61,54.54,51.546,97.0,0.3141
22.9,FLT_001,46.15,9.16,8.0,1.448,0.42,54.17,56.13,55.34,56.14,51.546,96.4,0.2614
23.0,FLT_001,45.64,9.2,8.0,-1.029,0.333,55.4,54.81,54.81,55.43,51.432,97.5,0.1817
23.1,FLT_001,46.32,9.24,8.0,1.821,0.426,54.79,56.22,53.7,56.21,51.761,96.5,0.3106
